text,entities
Ti nalawag ti kita ket maysa a epekto ti Isosorbide mononitrate.,"[(41, 63, 'DRUG'), (3, 18, 'ADE')]"
"Kalpasan ti panag-inom ti Callicarpa nudiflora Hook. Et Arn. (Nakedflower
Beautyberry) Leaf Dry Extract, kanayonak a kayat ko ti angin.","[(26, 104, 'DRUG'), (118, 135, 'ADE')]"
Ti agbutengak ket maysa a epekto ti Metformin Hydrochloride + Pioglitazone ( As Hydrochloride ) + Glimepiride.,"[(36, 109, 'DRUG'), (3, 13, 'ADE')]"
Ti saanak makapanag-diges ket maysa a epekto ti Azithromycin (as monohydrate).,"[(48, 77, 'DRUG'), (3, 25, 'ADE')]"
"Idi ko inusar ti Ethambutol hydrochloride, nagsang-atak ti agpaspas ti puso.","[(17, 41, 'DRUG'), (59, 75, 'ADE')]"
Nakaramdamak ti nataltalged ti ngiwat kalpasan ti panag-inom ko ti Buclizine Hydrochloride +Vitamin B Complex + Iron (See reverse for formulation).,"[(67, 146, 'DRUG'), (16, 37, 'ADE')]"
"Gapu ti Sodium Choride 0.65% Buffered Solution Nasal Spray, nakaramdamak ti nasusukaak.","[(8, 58, 'DRUG'), (76, 86, 'ADE')]"
Ti kadawyan nga epekto ti Guaifenesin + Bromhexine HCl + Salbutamol (as sulfate) ket agdirdirisak.,"[(26, 80, 'DRUG'), (85, 97, 'ADE')]"
Ti kadawyan nga epekto ti Valsartan + Hydrochloride ket agpaspas ti puso.,"[(26, 51, 'DRUG'), (56, 72, 'ADE')]"
In-experience ko ti nataltalged ti ngiwat kalpasan ti Multivitamins + L-Lysine Hydrochloride + Buclizine Hydrochloride.,"[(54, 118, 'DRUG'), (20, 41, 'ADE')]"
Ti kadawyan nga epekto ti Chloramphenicol (as Palmitate) ket agsakit ti ulok.,"[(26, 56, 'DRUG'), (61, 76, 'ADE')]"
Nakaramdamak ti agpaspas ti puso kalpasan ti panag-inom ko ti Sojourn.,"[(62, 69, 'DRUG'), (16, 32, 'ADE')]"
"Ti naliday ti ulok ket maysa a epekto ti Meningococcal (Groups A, 
Polysaccharide Diphtheria Toxoid Conjugate Vaccine.","[(41, 118, 'DRUG'), (3, 18, 'ADE')]"
"Kalpasan ti panag-inom ti Calcipotriol (as Monohydrate) + Betamethasone (as dipropionate), kanayonak a nataltalged ti ngiwat.","[(26, 89, 'DRUG'), (103, 124, 'ADE')]"
Nariknak ti agsakit dagiti ul-ulok idi pinainomak ti Vitamin B Complex + Ferrous Sulfate + L-Lysine Appetason.,"[(53, 109, 'DRUG'), (12, 34, 'ADE')]"
Ti agbutengak ket maysa a epekto ti Fluocinolone Acetonide.,"[(36, 58, 'DRUG'), (3, 13, 'ADE')]"
Nariknak ti saanak makaturturog idi pinainomak ti Clopidogrel.,"[(50, 61, 'DRUG'), (12, 31, 'ADE')]"
Adu ti agsao nga agpaspas ti puso no ag-inom ti Salmeterol (as xinofoate) + Fluticasone propionate.,"[(48, 98, 'DRUG'), (17, 33, 'ADE')]"
Ti kadawyan nga epekto ti Aluminum Hydroxide + Magnesium Hydroxide + Oxetacaine ket agbutengak.,"[(26, 79, 'DRUG'), (84, 94, 'ADE')]"
Ti kadawyan nga epekto ti AMLODIPINE (AS BESILATE) ket naliday ti ulok.,"[(26, 50, 'DRUG'), (55, 70, 'ADE')]"
Ti nataltalged ti ngiwat ket maysa a epekto ti Losartan Potassium + Hydrochlorothiazide + Amlodipine ( as Besilate ).,"[(47, 116, 'DRUG'), (3, 24, 'ADE')]"
Ti agsukak ket maysa a epekto ti Methylprednisolone (as Sodium Succinate).,"[(33, 73, 'DRUG'), (3, 10, 'ADE')]"
Nariknak ti agkarkarigatak idi pinainomak ti Multivitamins + Iron (Reformulated).,"[(45, 80, 'DRUG'), (12, 26, 'ADE')]"
Adu ti agsao nga agdirdirisak no ag-inom ti Ceftrixone (As Sodium)+ Sulbactam (As Sodium).,"[(44, 89, 'DRUG'), (17, 29, 'ADE')]"
Nariknak ti agsakit ti ulok idi pinainomak ti Sildenafil Citrate.,"[(46, 64, 'DRUG'), (12, 27, 'ADE')]"
In-experience ko ti nalidlidayak kalpasan ti Naltrexone Hydrochloride.,"[(45, 69, 'DRUG'), (20, 32, 'ADE')]"
"Idi ko inusar ti Pyrantel (as Embonate), nagsang-atak ti agsukak.","[(17, 39, 'DRUG'), (57, 64, 'ADE')]"
"Gapu ti Articaine hydrochloride + Epinephrine (as bitartrate) 
(FOR EXPORT USE ONLY), nakaramdamak ti kayat ko ti angin.","[(8, 84, 'DRUG'), (102, 119, 'ADE')]"
Ti kadawyan nga epekto ti Coleus amboinicus Lour. (Oregano) Leaf ket agdirdirisak.,"[(26, 64, 'DRUG'), (69, 81, 'ADE')]"
Ti kayat ko ti angin ket maysa a epekto ti Lactulose (As Lactulose Concentrate).,"[(43, 79, 'DRUG'), (3, 20, 'ADE')]"
Ti kadawyan nga epekto ti Florfenicol (Vet.) ket agdirdirisak.,"[(26, 44, 'DRUG'), (49, 61, 'ADE')]"
"Ti kadawyan nga epekto ti Aluminum hydroxide + Magnesium hydroxide + 
Simethicone ket agsukak.","[(26, 82, 'DRUG'), (87, 94, 'ADE')]"
Ti agsakit dagiti ul-ulok ket maysa a epekto ti Ascorbic Acid + Zinc+ d-alpha Tocopheryl succinate (Vitamin E).,"[(48, 110, 'DRUG'), (3, 25, 'ADE')]"
Ni nanang ket nakaramdam ti adda pantal ko idi nag-inom ti Pegaspargase.,"[(59, 71, 'DRUG'), (28, 42, 'ADE')]"
Nariknak ti agsakit ti ulok idi pinainomak ti Salicylic Acid 5% Solution.,"[(46, 72, 'DRUG'), (12, 27, 'ADE')]"
Adu ti agsao nga naliday ti ulok no ag-inom ti Diclofenac Sodium.,"[(47, 64, 'DRUG'), (17, 32, 'ADE')]"
Ti kadawyan nga epekto ti Hydrocortisone Acetate ket agkarkarigatak.,"[(26, 48, 'DRUG'), (53, 67, 'ADE')]"
Ni nanang ket nakaramdam ti agkaroak idi nag-inom ti Thiamine Hydrochloride (Vitamin B1) + Pyridoxine Hydrochloriodwe (Vitamin B6) + Cyanocobalamin (Vitamin B12).,"[(53, 161, 'DRUG'), (28, 36, 'ADE')]"
"Ti kadawyan nga epekto ti VITAMIN B-COMPLEX (Vitamin B1, B6, B12) + FOLIC ACID ket agpaspas ti puso.","[(26, 78, 'DRUG'), (83, 99, 'ADE')]"
Nariknak ti adda pantal ko idi pinainomak ti Balanced Multiple Maintenance Solution With 5% Dextrose (See formulation on reverse side).,"[(45, 134, 'DRUG'), (12, 26, 'ADE')]"
In-experience ko ti agkaroak kalpasan ti Menthol + Eucalyptus Oil + Camphor.,"[(41, 75, 'DRUG'), (20, 28, 'ADE')]"
Ni nanang ket nakaramdam ti agsukak idi nag-inom ti Sterile Water for Irrigation..,"[(52, 81, 'DRUG'), (28, 35, 'ADE')]"
Ti kadawyan nga epekto ti Dexamethasone + Polymixin B Sulfate + Neomycin Sulfate ket agsakit dagiti ul-ulok.,"[(26, 80, 'DRUG'), (85, 107, 'ADE')]"
Nakaramdamak ti nangato ti bukol kalpasan ti panag-inom ko ti Cefuroxine (as axetil).,"[(62, 84, 'DRUG'), (16, 32, 'ADE')]"
Ti kadawyan nga epekto ti Azithromycin (As DIhydrate) ket naliday ti ulok.,"[(26, 53, 'DRUG'), (58, 73, 'ADE')]"
Ni nanang ket nakaramdam ti agsakit ti ulok idi nag-inom ti Olmesartan medoxomil + Hydrochlorothiazide.,"[(60, 102, 'DRUG'), (28, 43, 'ADE')]"
Ti agsakit dagiti ul-ulok ket maysa a epekto ti Dlbs2411 Cinnamomum Burmannii (Nees &amp; T. Nees) Blume (Indonesian Cinnamon Bark).,"[(48, 131, 'DRUG'), (3, 25, 'ADE')]"
"Gapu ti Xuric 80, nakaramdamak ti agbutengak.","[(8, 16, 'DRUG'), (34, 44, 'ADE')]"
Ti kadawyan nga epekto ti Escitalopram (as Oxalate) ket agkarkarigatak.,"[(26, 51, 'DRUG'), (56, 70, 'ADE')]"
In-experience ko ti saanak makapanag-diges kalpasan ti Amlodipine.,"[(55, 65, 'DRUG'), (20, 42, 'ADE')]"
"Idi ko inusar ti Betamethasone (as Dipropionate) + Gentamicin (as Sulfate), nagsang-atak ti agbutengak.","[(17, 74, 'DRUG'), (92, 102, 'ADE')]"
Ti kadawyan nga epekto ti Neostigmine (as Methylsulfate) ket agdirdirisak.,"[(26, 56, 'DRUG'), (61, 73, 'ADE')]"
Nariknak ti agkurang ti init ko idi pinainomak ti Levothyroxine Sodium.,"[(50, 70, 'DRUG'), (12, 31, 'ADE')]"
Ti nalidlidayak ket maysa a epekto ti Aceite de Alcamporado.,"[(38, 59, 'DRUG'), (3, 15, 'ADE')]"
Nariknak ti agpaspas ti puso idi pinainomak ti Tobramycin + Dexamethasone.,"[(47, 73, 'DRUG'), (12, 28, 'ADE')]"
Ti nalidlidayak ket maysa a epekto ti d-Alpha Tocopheryl Succinate + Ascorbic Acid + Zinc.,"[(38, 89, 'DRUG'), (3, 15, 'ADE')]"
"Gapu ti Each Capsule contains: 
Forsythia suspensa (Thunb.) Vahl (Weeping Forsythia) Fruit -27.41mg Lonicera japonica Thunb. (Japanese Honeysuckle) Flower-27.41mg Gypsum Fibrosum-27.41mg Isatis indigotica Fort. (Isatis) Root-27.41mg Dryopteris crassirhizoma Nakai (Male Fern) Rhizome and Frond Bases -27.41 mg Houttuynia cordata Thunb. (Heartleaf Houttuynia) Aerial Part- 27.41 mg  Pogostemon cablin (Blanco) Benth. (Cablin Patchouli) Aerial Part-9.40mg  Ephedra sinica Stapf (Ephedra) Herbaceous Stem-9.14mg  Prunus sibirica L. (Bitter Apricot) Ripe Seeds-9.14 mg  Rhodiola crenulata (Hook. f. et Thomson) H.Ohba (Bigflower Rhodiola) Root and Rhizome-9.14mg  Glycyrrhiza uralensis Fisch. (Liquorice) Root and Rhizome-9.14mg  1-Menthol-7.50mg   Rheum palmatum L. (Rhubarb) Root and Rhizome-5.47mg, nakaramdamak ti agsukak.","[(8, 797, 'DRUG'), (815, 822, 'ADE')]"
Nariknak ti naliday ti ulok idi pinainomak ti Piroxicam Betadex.,"[(46, 63, 'DRUG'), (12, 27, 'ADE')]"
Adu ti agsao nga nataltalged ti ngiwat no ag-inom ti Raloxifene Hydrochloride.,"[(53, 77, 'DRUG'), (17, 38, 'ADE')]"
"Adu ti agsao nga agsukak no ag-inom ti Thiamine Mononitrate (Vitamin B1), Pyridoxine Hydrochloride (Vitamin B6), Cyanocobalamin (Vitamin B12).","[(39, 141, 'DRUG'), (17, 24, 'ADE')]"
Nariknak ti nalawag ti kita idi pinainomak ti Bendamustine hydrochloride.,"[(46, 72, 'DRUG'), (12, 27, 'ADE')]"
Nariknak ti naliday ti ulok idi pinainomak ti Salmeterol (Xinafoate) + Fluticasone Propionate.,"[(46, 93, 'DRUG'), (12, 27, 'ADE')]"
Nakaramdamak ti agkaroak kalpasan ti panag-inom ko ti SODIUM VALPROATE + VALPROIC ACID.,"[(54, 86, 'DRUG'), (16, 24, 'ADE')]"
Ti agpaspas ti puso ket maysa a epekto ti Ascorbic Acid-Zinc.,"[(42, 60, 'DRUG'), (3, 19, 'ADE')]"
"Kalpasan ti panag-inom ti Flucloxacillin (as sodium), kanayonak a naliday ti ulok.","[(26, 52, 'DRUG'), (66, 81, 'ADE')]"
"Idi ko inusar ti Mucopoysaccharide polysulfate, nagsang-atak ti nalawag ti kita.","[(17, 46, 'DRUG'), (64, 79, 'ADE')]"
"Idi ko inusar ti Imipenem + Cilastatin, nagsang-atak ti kayat ko ti angin.","[(17, 38, 'DRUG'), (56, 73, 'ADE')]"
"Kalpasan ti panag-inom ti Phenazone + Benzocaine, kanayonak a saanak makapanag-diges.","[(26, 48, 'DRUG'), (62, 84, 'ADE')]"
"Adu ti agsao nga agsakit dagiti ul-ulok no ag-inom ti Paracetamol + Thiamine Mononitrate (Vitamin B1) + 
Pyridoxine HCI (Vitamin B6) + Cyanocobalamin 
(Vitamin B12).","[(54, 166, 'DRUG'), (17, 39, 'ADE')]"
Nariknak ti nangato ti bukol idi pinainomak ti Ciprofloxacin Hydrochloride.,"[(47, 74, 'DRUG'), (12, 28, 'ADE')]"
"Idi ko inusar ti Multivitamins with Minerals, nagsang-atak ti agsukak.","[(17, 44, 'DRUG'), (62, 69, 'ADE')]"
"Kalpasan ti panag-inom ti Salbutamol (as Sulfate) + Ipratropium (as Bromide), kanayonak a saanak makapanag-diges.","[(26, 76, 'DRUG'), (90, 112, 'ADE')]"
"Kalpasan ti panag-inom ti dl-alpha Tocopheryl Acetate (Vitamin E)., kanayonak a saanak makaturturog.","[(26, 66, 'DRUG'), (80, 99, 'ADE')]"
"Idi ko inusar ti Calcium Sennosides, nagsang-atak ti nasusukaak.","[(17, 35, 'DRUG'), (53, 63, 'ADE')]"
"Gapu ti Dexamethasone + Neomycin (as Sulfate) + Polymyxin-B-Sulfate, nakaramdamak ti saanak makapanag-diges.","[(8, 67, 'DRUG'), (85, 107, 'ADE')]"
Ti kayat ko ti angin ket maysa a epekto ti Pentoxifylline.,"[(43, 57, 'DRUG'), (3, 20, 'ADE')]"
"Idi ko inusar ti Bromhexine hydrochloride., nagsang-atak ti agkarkarigatak.","[(17, 42, 'DRUG'), (60, 74, 'ADE')]"
Ti kadawyan nga epekto ti Ascorbic Acid + Zinc + Chlorella Growth Factor ket naliday ti ulok.,"[(26, 72, 'DRUG'), (77, 92, 'ADE')]"
In-experience ko ti agbutengak kalpasan ti Fluticasone furoate.,"[(43, 62, 'DRUG'), (20, 30, 'ADE')]"
"Gapu ti Ketoralac Trometamol, nakaramdamak ti kayat ko ti angin.","[(8, 28, 'DRUG'), (46, 63, 'ADE')]"
"Kalpasan ti panag-inom ti Ascorbic Acid + Calcium + Colecalciferol (Vitamin D3) 
+ Zinc, kanayonak a saanak makapanag-diges.","[(26, 88, 'DRUG'), (102, 124, 'ADE')]"
Nariknak ti agdirdirisak idi pinainomak ti Ethinyl Estradiol + Levonorgestrel.,"[(43, 77, 'DRUG'), (12, 24, 'ADE')]"
Nariknak ti agdirdirisak idi pinainomak ti Calcium Sennosides.,"[(43, 61, 'DRUG'), (12, 24, 'ADE')]"
"Idi ko inusar ti Budesonide + Formoterol Fumarate Dihydrate, nagsang-atak ti saanak makapanag-diges.","[(17, 59, 'DRUG'), (77, 99, 'ADE')]"
"Kalpasan ti panag-inom ti Ascorbic Acid  + Zinc, kanayonak a agkurang ti init ko.","[(26, 47, 'DRUG'), (61, 80, 'ADE')]"
"Kalpasan ti panag-inom ti Isoniazid (Jar), kanayonak a saanak makapanag-diges.","[(26, 41, 'DRUG'), (55, 77, 'ADE')]"
Ti agkurang ti init ko ket maysa a epekto ti Lisinopril dihydrate.,"[(45, 65, 'DRUG'), (3, 22, 'ADE')]"
"Ti agsakit dagiti ul-ulok ket maysa a epekto ti Methyl Salicylate , Essence Of Eucalyptus , Camphor Powder , Menthol Crystals.","[(48, 125, 'DRUG'), (3, 25, 'ADE')]"
"Nariknak ti naliday ti ulok idi pinainomak ti Measles, Mumps and Rubella Vaccine (Live,
Attenuated).","[(46, 100, 'DRUG'), (12, 27, 'ADE')]"
Nakaramdamak ti agkaroak kalpasan ti panag-inom ko ti Erdosteine.,"[(54, 64, 'DRUG'), (16, 24, 'ADE')]"
Ni nanang ket nakaramdam ti agdirdirisak idi nag-inom ti d-Alpha Tocopheryl Acid Succinate (Vitamin E)/ Korean Ginseng/ Bee Pollen/ Calcium Pantothenate/ Lecithin.,"[(57, 162, 'DRUG'), (28, 40, 'ADE')]"
Nariknak ti agsakit ti ulok idi pinainomak ti Insulin Degludec + Liraglutide.,"[(46, 76, 'DRUG'), (12, 27, 'ADE')]"
Ti saanak makapanag-diges ket maysa a epekto ti Sildenadil (As Citrate).,"[(48, 71, 'DRUG'), (3, 25, 'ADE')]"
Ti agbutengak ket maysa a epekto ti Teragen.,"[(36, 43, 'DRUG'), (3, 13, 'ADE')]"
"In-experience ko ti agsukak kalpasan ti Inactivated Poliomyelitis Vaccine (Types 1, 2 And 3).","[(40, 92, 'DRUG'), (20, 27, 'ADE')]"
Ti agsakit dagiti ul-ulok ket maysa a epekto ti Candesartan cilexetil + Hydrochlorothiazide.,"[(48, 91, 'DRUG'), (3, 25, 'ADE')]"
"Kalpasan ti panag-inom ti Tamoxifen (As Citrate), kanayonak a agkaroak.","[(26, 48, 'DRUG'), (62, 70, 'ADE')]"
"Gapu ti Medical Grade Oxygen, nakaramdamak ti agdirdirisak.","[(8, 28, 'DRUG'), (46, 58, 'ADE')]"
Ti kadawyan nga epekto ti Cloxacillin (as Sodium) ket naliday ti ulok.,"[(26, 49, 'DRUG'), (54, 69, 'ADE')]"
Nariknak ti saanak makaturturog idi pinainomak ti Silver Sulfadiazine.,"[(50, 69, 'DRUG'), (12, 31, 'ADE')]"
Nariknak ti agkarkarigatak idi pinainomak ti Metoclopramide (as hydrochloride).,"[(45, 78, 'DRUG'), (12, 26, 'ADE')]"
"Gapu ti Levomepromazine (as maleate), nakaramdamak ti naliday ti ulok.","[(8, 36, 'DRUG'), (54, 69, 'ADE')]"
Adu ti agsao nga adda pantal ko no ag-inom ti Balanced Multiple Maintenance Solution/5% Dextrose.,"[(46, 96, 'DRUG'), (17, 31, 'ADE')]"
Nariknak ti nalawag ti kita idi pinainomak ti Terazosin (as Hydrochloride Dihydrate).,"[(46, 84, 'DRUG'), (12, 27, 'ADE')]"
Adu ti agsao nga agkaroak no ag-inom ti Vitamin E.,"[(40, 49, 'DRUG'), (17, 25, 'ADE')]"
In-experience ko ti agkurang ti init ko kalpasan ti Chlorphenamine Maleate + Phenylpropanolamine Hydrochloride.,"[(52, 110, 'DRUG'), (20, 39, 'ADE')]"
Nariknak ti nalawag ti kita idi pinainomak ti Flexcee.,"[(46, 53, 'DRUG'), (12, 27, 'ADE')]"
"Idi ko inusar ti Iopromide, nagsang-atak ti agsakit ti ulok.","[(17, 26, 'DRUG'), (44, 59, 'ADE')]"
"Kalpasan ti panag-inom ti Ascorbic acid + Calcium + Cholecalciferol 
(Vitamin D3), kanayonak a nalawag ti kita.","[(26, 82, 'DRUG'), (96, 111, 'ADE')]"
"Idi ko inusar ti Piperacillin Sodium + Tazobactam Sodium, nagsang-atak ti agbutengak.","[(17, 56, 'DRUG'), (74, 84, 'ADE')]"
"Gapu ti Naproxem Sodium, nakaramdamak ti agbutengak.","[(8, 23, 'DRUG'), (41, 51, 'ADE')]"
"Idi ko inusar ti Thiamine Monohydrate (Vitamin B1) + Pyridoxine Hydrochloride (Vitamin B6) + Cyanocobalamin (Vitamin B12), nagsang-atak ti agpaspas ti puso.","[(17, 121, 'DRUG'), (139, 155, 'ADE')]"
"Idi ko inusar ti CLOTRIMAZOLE, nagsang-atak ti agbutengak.","[(17, 29, 'DRUG'), (47, 57, 'ADE')]"
Nariknak ti nangato ti bukol idi pinainomak ti Multivitamins+ Iron.,"[(47, 66, 'DRUG'), (12, 28, 'ADE')]"
Ti agkarkarigatak ket maysa a epekto ti Aceclofenac + Paracetamol.,"[(40, 65, 'DRUG'), (3, 17, 'ADE')]"
"Gapu ti Nocof, nakaramdamak ti agbutengak.","[(8, 13, 'DRUG'), (31, 41, 'ADE')]"
Adu ti agsao nga agkaroak no ag-inom ti Hydroxychoroquine Sulfate.,"[(40, 65, 'DRUG'), (17, 25, 'ADE')]"
"Ni nanang ket nakaramdam ti kayat ko ti angin idi nag-inom ti Methyl Salicylate + Camphor + Menthol + Mentha x 
piperita + Syzygium aromaticum.","[(62, 143, 'DRUG'), (28, 45, 'ADE')]"
Ni nanang ket nakaramdam ti agkaroak idi nag-inom ti Desmopressin (as acetate).,"[(53, 78, 'DRUG'), (28, 36, 'ADE')]"
"Gapu ti Tamsulosin, nakaramdamak ti agbutengak.","[(8, 18, 'DRUG'), (36, 46, 'ADE')]"
Nakaramdamak ti agkaroak kalpasan ti panag-inom ko ti Salbutamol (As Sulfate) + Ipratropium Bromide.,"[(54, 99, 'DRUG'), (16, 24, 'ADE')]"
In-experience ko ti agsakit ti ulok kalpasan ti Vancomycin hydrochloride.,"[(48, 72, 'DRUG'), (20, 35, 'ADE')]"
Ti kadawyan nga epekto ti Cefoperazone (as Sodium) + Sulbactam (as Sodium) ket nalidlidayak.,"[(26, 74, 'DRUG'), (79, 91, 'ADE')]"
Ni nanang ket nakaramdam ti agbutengak idi nag-inom ti Carnitine Orotate + Hepatic Extract Antitoxic Fraction + Adenine HCl + Pyridoxine HCl + Riboflavin + Cyanocobalamin.,"[(55, 170, 'DRUG'), (28, 38, 'ADE')]"
Adu ti agsao nga agkarkarigatak no ag-inom ti PIRACETAM.,"[(46, 55, 'DRUG'), (17, 31, 'ADE')]"
Ti kadawyan nga epekto ti Anefer ket agpaspas ti puso.,"[(26, 32, 'DRUG'), (37, 53, 'ADE')]"
Nariknak ti agsakit ti ulok idi pinainomak ti Human Chorionic Gonadotrophin.,"[(46, 75, 'DRUG'), (12, 27, 'ADE')]"
Adu ti agsao nga agsakit ti ulok no ag-inom ti Pyridostigmine bromide.,"[(47, 69, 'DRUG'), (17, 32, 'ADE')]"
Ti agdirdirisak ket maysa a epekto ti Iron + Folic Acid + Vitamin B -Complex.,"[(38, 76, 'DRUG'), (3, 15, 'ADE')]"
Nakaramdamak ti adda pantal ko kalpasan ti panag-inom ko ti Alcaftadine.,"[(60, 71, 'DRUG'), (16, 30, 'ADE')]"
Ti kadawyan nga epekto ti Moxifloxacin ket kayat ko ti angin.,"[(26, 38, 'DRUG'), (43, 60, 'ADE')]"
Adu ti agsao nga agsukak no ag-inom ti Clopido-M.,"[(39, 48, 'DRUG'), (17, 24, 'ADE')]"
Nakaramdamak ti nalidlidayak kalpasan ti panag-inom ko ti Thiamine Mononitrate (Vit. B1) + Pyridoxine Hcl (Vit. B6) + Cyanocobalamin (Vit. B12).,"[(58, 143, 'DRUG'), (16, 28, 'ADE')]"
"Idi ko inusar ti Zinc (as Sulphate monohydrate), nagsang-atak ti agsakit dagiti ul-ulok.","[(17, 47, 'DRUG'), (65, 87, 'ADE')]"
Adu ti agsao nga agkarkarigatak no ag-inom ti Trastuzumab deruxtecan.,"[(46, 68, 'DRUG'), (17, 31, 'ADE')]"
"Ti agsukak ket maysa a epekto ti Paracetamol + Thiamine (Vitamin B1) + Pyridoxine. 
(Vitamin B6) + Cyanocobalamin (Vitamin B12).","[(33, 127, 'DRUG'), (3, 10, 'ADE')]"
Adu ti agsao nga nangato ti bukol no ag-inom ti Valporic Acid.,"[(48, 61, 'DRUG'), (17, 33, 'ADE')]"
"Idi ko inusar ti Thiamine mononitrate (Vitamin B1) + Pyridoxine hydrochloride (Vitamin B6) + Cyanocobalamin 
(Vitamin B12), nagsang-atak ti nasusukaak.","[(17, 123, 'DRUG'), (141, 151, 'ADE')]"
Adu ti agsao nga saanak makapanag-diges no ag-inom ti Dexamethasone (as sodium phosphate).,"[(54, 89, 'DRUG'), (17, 39, 'ADE')]"
"Idi ko inusar ti Magnesium Sulfate, nagsang-atak ti agbutengak.","[(17, 34, 'DRUG'), (52, 62, 'ADE')]"
"Ti kadawyan nga epekto ti Sulfonamides + Kaolin + Glycine + Pectin + Hyoscine + 
Minerals (Vet.) ket nalawag ti kita.","[(26, 97, 'DRUG'), (102, 117, 'ADE')]"
"Gapu ti Peritoneal Dialysis Solution with 2.3% Dextrose, nakaramdamak ti nasusukaak.","[(8, 55, 'DRUG'), (73, 83, 'ADE')]"
Ti agpaspas ti puso ket maysa a epekto ti Omeprazole(As Sodium).,"[(42, 63, 'DRUG'), (3, 19, 'ADE')]"
Adu ti agsao nga nangato ti bukol no ag-inom ti Cotrimoxazolë.,"[(48, 61, 'DRUG'), (17, 33, 'ADE')]"
Nakaramdamak ti saanak makaturturog kalpasan ti panag-inom ko ti Phospholipids.,"[(65, 78, 'DRUG'), (16, 35, 'ADE')]"
Adu ti agsao nga agsakit dagiti ul-ulok no ag-inom ti Fucidic Acid.,"[(54, 66, 'DRUG'), (17, 39, 'ADE')]"
Ni nanang ket nakaramdam ti nasusukaak idi nag-inom ti Guaifenesin + Salbuttamol (As Sulfate).,"[(55, 93, 'DRUG'), (28, 38, 'ADE')]"
"Gapu ti Ofloxacin, nakaramdamak ti agkarkarigatak.","[(8, 17, 'DRUG'), (35, 49, 'ADE')]"
Nariknak ti agsukak idi pinainomak ti Elobixibat (as monohydrate).,"[(38, 65, 'DRUG'), (12, 19, 'ADE')]"
"Gapu ti Olmesartan Medoximil, nakaramdamak ti nataltalged ti ngiwat.","[(8, 28, 'DRUG'), (46, 67, 'ADE')]"
Ni nanang ket nakaramdam ti agdirdirisak idi nag-inom ti Vitamin B-Complex (see reverse).,"[(57, 88, 'DRUG'), (28, 40, 'ADE')]"
Adu ti agsao nga adda pantal ko no ag-inom ti Vitamin Bcomplex + Iron + Folic Acid.,"[(46, 82, 'DRUG'), (17, 31, 'ADE')]"
"Nariknak ti adda pantal ko idi pinainomak ti Pneumococcal Polysaccharide Conjugate Vaccine, 15
Valent (Adsorbed).","[(45, 113, 'DRUG'), (12, 26, 'ADE')]"
Adu ti agsao nga saanak makaturturog no ag-inom ti Lenvatinib (as mesilate).,"[(51, 75, 'DRUG'), (17, 36, 'ADE')]"
Nakaramdamak ti agsukak kalpasan ti panag-inom ko ti Ascorbic Acid (as Sodium Ascorbate).,"[(53, 88, 'DRUG'), (16, 23, 'ADE')]"
Ti kadawyan nga epekto ti Carmellose Sodium ket adda pantal ko.,"[(26, 43, 'DRUG'), (48, 62, 'ADE')]"
Ti agsakit dagiti ul-ulok ket maysa a epekto ti Imucor-Z.,"[(48, 56, 'DRUG'), (3, 25, 'ADE')]"
Ti kadawyan nga epekto ti Cassia angustifolia Vahl (Senna Fruits and Leaves) ket naliday ti ulok.,"[(26, 76, 'DRUG'), (81, 96, 'ADE')]"
"Kalpasan ti panag-inom ti Phospholipids + Multivitamins (see reverse), kanayonak a naliday ti ulok.","[(26, 69, 'DRUG'), (83, 98, 'ADE')]"
Ti saanak makapanag-diges ket maysa a epekto ti Cisatracurium (As Besilate).,"[(48, 75, 'DRUG'), (3, 25, 'ADE')]"
Ti kadawyan nga epekto ti Ferrous Fumarate (49.5mg elemental iron) + Thiamine Mononitrate (Vit. B) + Pyridoxine Hydrochloride (Vit. B6) + Cyanocobalamin (Vit. B12) ket agsakit ti ulok.,"[(26, 163, 'DRUG'), (168, 183, 'ADE')]"
Nariknak ti adda pantal ko idi pinainomak ti Daclatasvir (as hydrochloride).,"[(45, 75, 'DRUG'), (12, 26, 'ADE')]"
Ti nalawag ti kita ket maysa a epekto ti Montelukast (as sodium).,"[(41, 64, 'DRUG'), (3, 18, 'ADE')]"
"Kalpasan ti panag-inom ti Human Coagulation Factor VIII, kanayonak a agkarkarigatak.","[(26, 55, 'DRUG'), (69, 83, 'ADE')]"
Nariknak ti saanak makapanag-diges idi pinainomak ti Fat Emulsion + Amino Acids with Electrolytes + Glucose.,"[(53, 107, 'DRUG'), (12, 34, 'ADE')]"
Ni nanang ket nakaramdam ti agkaroak idi nag-inom ti Pantoprazole (as Sodium Sesquihydrate) + Domperidone.,"[(53, 105, 'DRUG'), (28, 36, 'ADE')]"
Ni nanang ket nakaramdam ti nalawag ti kita idi nag-inom ti Coleus amboinicus Lour. (Oregano Leaf).,"[(60, 98, 'DRUG'), (28, 43, 'ADE')]"
"Gapu ti Sorafenib Tosylate, nakaramdamak ti agpaspas ti puso.","[(8, 26, 'DRUG'), (44, 60, 'ADE')]"
Ni nanang ket nakaramdam ti nasusukaak idi nag-inom ti ESCITALOPRAM (as Oxalate).,"[(55, 80, 'DRUG'), (28, 38, 'ADE')]"
