text,entities
"Ever since I took Omeprazole                    (As Sodium), I've had fatigue.","[(18, 59, 'DRUG'), (70, 77, 'ADE')]"
Patients often report nausea after taking Calcium + Calcitriol + Zinc.,"[(42, 69, 'DRUG'), (22, 28, 'ADE')]"
She became rash post-administration of Ascobic Acid + Zinc.,"[(39, 58, 'DRUG'), (11, 15, 'ADE')]"
Darifenacin (As Hydrobromide) made me feel muscle pain for hours.,"[(0, 29, 'DRUG'), (43, 54, 'ADE')]"
"After using Pyrantel (As Pamoate), I started to feel tremors.","[(12, 33, 'DRUG'), (53, 60, 'ADE')]"
Purified Vero Cell Rabies Vaccine made me feel vomiting for hours.,"[(0, 33, 'DRUG'), (47, 55, 'ADE')]"
"After using Phenylephrine HC1 + Chlorphenamine Maleate + Paracetamol, I started to feel blurred vision.","[(12, 68, 'DRUG'), (88, 102, 'ADE')]"
"Ever since I took LIDOCAINE HYDROCHLORIDE + EPINEPHRINE, I've had insomnia.","[(18, 55, 'DRUG'), (66, 74, 'ADE')]"
My mom felt constipation after taking Ciprofloxacin.,"[(38, 51, 'DRUG'), (12, 24, 'ADE')]"
"After using Semaglutide, I started to feel insomnia.","[(12, 23, 'DRUG'), (43, 51, 'ADE')]"
My mom felt dry mouth after taking SALICYLIC ACID.,"[(35, 49, 'DRUG'), (12, 21, 'ADE')]"
She became tremors post-administration of Methylprednisolone Acetate.,"[(42, 68, 'DRUG'), (11, 18, 'ADE')]"
palpitations followed immediately after I took Fleicanide Acetate.,"[(47, 65, 'DRUG'), (0, 12, 'ADE')]"
The doctor said insomnia is a side effect of Clopidogrel (As Bisulfate).,"[(45, 71, 'DRUG'), (16, 24, 'ADE')]"
blurred vision followed immediately after I took Zanubrutinib.,"[(49, 61, 'DRUG'), (0, 14, 'ADE')]"
palpitations followed immediately after I took Amoxicillin (as Trihydrate).,"[(47, 74, 'DRUG'), (0, 12, 'ADE')]"
rash followed immediately after I took Clobetasol (as propionate).,"[(39, 65, 'DRUG'), (0, 4, 'ADE')]"
The doctor said vomiting is a side effect of Menthol + Pine Oil + Orange Oil + Wintergreen Oil + Bergamot Oil + Lemon Oil + Terpineol + Terpinyl acetate + Rosemary Oil + Lavender Oil.,"[(45, 182, 'DRUG'), (16, 24, 'ADE')]"
The doctor said constipation is a side effect of Vitamin B-Complex + Silymarin.,"[(49, 78, 'DRUG'), (16, 28, 'ADE')]"
Patients often report muscle pain after taking Povidone-lodine.,"[(47, 62, 'DRUG'), (22, 33, 'ADE')]"
I experienced insomnia when I was prescribed Paracetamol + Ibuprofen (as sodium dihydrate).,"[(45, 90, 'DRUG'), (14, 22, 'ADE')]"
The doctor said chills is a side effect of Piperacillin (as sodium) + Tazolactam (as sodium).,"[(43, 92, 'DRUG'), (16, 22, 'ADE')]"
tremors followed immediately after I took Emedastine (as Difumarate).,"[(42, 68, 'DRUG'), (0, 7, 'ADE')]"
Patients often report insomnia after taking Amoxicillin (As Trihydrate ).,"[(44, 72, 'DRUG'), (22, 30, 'ADE')]"
chills followed immediately after I took Diphenhydramine Hcl + Phenylpropanolamine Hcl.,"[(41, 86, 'DRUG'), (0, 6, 'ADE')]"
Patients often report tremors after taking Sevelamer Carbonate.,"[(43, 62, 'DRUG'), (22, 29, 'ADE')]"
"Patients often report shortness of breath after taking Methyl Salicylate + Camphor + Menthol + Eucalyptus
Oil Mineral Oil.","[(55, 122, 'DRUG'), (22, 41, 'ADE')]"
blurred vision followed immediately after I took Thiamine mononitrate (Vitamin B1) + Pyridoxine hydrochloride (Vitamin B6) + Cyanocobalamin (Vitamin B12).,"[(49, 153, 'DRUG'), (0, 14, 'ADE')]"
I noticed diarrhea symptoms after my dose of Pamidronate (as disodium).,"[(45, 70, 'DRUG'), (10, 18, 'ADE')]"
I noticed palpitations symptoms after my dose of Rasagiline (as tartrate).,"[(49, 73, 'DRUG'), (10, 22, 'ADE')]"
I noticed anxiety symptoms after my dose of Somatropin (rbe).,"[(44, 60, 'DRUG'), (10, 17, 'ADE')]"
She became headache post-administration of Methyl Salicylate + Menthol + Eucalyptus Oil.,"[(43, 87, 'DRUG'), (11, 19, 'ADE')]"
The doctor said fatigue is a side effect of Mayor-40.,"[(44, 52, 'DRUG'), (16, 23, 'ADE')]"
Hydralazine Hydrochloride made me feel vomiting for hours.,"[(0, 25, 'DRUG'), (39, 47, 'ADE')]"
She became palpitations post-administration of Phenylpropanolamine Hydrochloride.,"[(47, 80, 'DRUG'), (11, 23, 'ADE')]"
Diclofenac Potasisum made me feel rash for hours.,"[(0, 20, 'DRUG'), (34, 38, 'ADE')]"
"After using Losartan potassium + Amlodipine (as besilate), I started to feel insomnia.","[(12, 57, 'DRUG'), (77, 85, 'ADE')]"
She became blurred vision post-administration of Pramipexole dihydrochloride monohydrate.,"[(49, 88, 'DRUG'), (11, 25, 'ADE')]"
"Ever since I took Darunavir, I've had rash.","[(18, 27, 'DRUG'), (38, 42, 'ADE')]"
Patients often report anxiety after taking Salbutamol (As Sulfate) 2 Mg/Ml Solution For Nebulization.,"[(43, 100, 'DRUG'), (22, 29, 'ADE')]"
My mom felt nausea after taking Trimetazidine Dihydrohcloride.,"[(32, 61, 'DRUG'), (12, 18, 'ADE')]"
constipation followed immediately after I took Captopril.,"[(47, 56, 'DRUG'), (0, 12, 'ADE')]"
"After using Salbutamol Sulfate + Ipratropium Bromide, I started to feel rash.","[(12, 52, 'DRUG'), (72, 76, 'ADE')]"
palpitations followed immediately after I took Vitamin B-Complex + Iron + Buclizine Hydrochloride.,"[(47, 97, 'DRUG'), (0, 12, 'ADE')]"
"My mom felt shortness of breath after taking Pneumococcal Conjugate Vaccine, 13-valent 
(adsorbed).","[(45, 99, 'DRUG'), (12, 31, 'ADE')]"
Patients often report nausea after taking Epirubicin (as hydrochloride).,"[(42, 71, 'DRUG'), (22, 28, 'ADE')]"
"Ever since I took Doxylamine Succinate + Pyridoxine Hydrochloride, I've had tremors.","[(18, 65, 'DRUG'), (76, 83, 'ADE')]"
I experienced chills when I was prescribed Paracetamol + Phenylpropanolamine Hydrochloride + Chlorpheniramine Maleate.,"[(43, 117, 'DRUG'), (14, 20, 'ADE')]"
"My mom felt constipation after taking Thiamine mononitrate (Vitamin B,) + Pyridoxine 
hydrochloride (Vitamin B6) + Cyanocobalamin 
(Vitamin B12).","[(38, 146, 'DRUG'), (12, 24, 'ADE')]"
I noticed insomnia symptoms after my dose of Olopatadine Hydrochloride.,"[(45, 70, 'DRUG'), (10, 18, 'ADE')]"
palpitations followed immediately after I took Beclomethasone Dipropionate.,"[(47, 74, 'DRUG'), (0, 12, 'ADE')]"
Patients often report palpitations after taking Multivitamins..,"[(48, 62, 'DRUG'), (22, 34, 'ADE')]"
Patients often report shortness of breath after taking Alendronate Sodium + Cholecalciferol (Vitamin D3).,"[(55, 104, 'DRUG'), (22, 41, 'ADE')]"
She became anxiety post-administration of Trimetazidine (as Hydrochloride).,"[(42, 74, 'DRUG'), (11, 18, 'ADE')]"
I experienced anxiety when I was prescribed Pacliatcel.,"[(44, 54, 'DRUG'), (14, 21, 'ADE')]"
I noticed dizzy symptoms after my dose of Vitamin B1 + Vitamin B6 +Vitamin B12.,"[(42, 78, 'DRUG'), (10, 15, 'ADE')]"
Patients often report palpitations after taking Recombinant Alfa-2B.,"[(48, 67, 'DRUG'), (22, 34, 'ADE')]"
diarrhea followed immediately after I took Vortioxetine (As Hydrobromide).,"[(43, 73, 'DRUG'), (0, 8, 'ADE')]"
"She became palpitations post-administration of Aluminum hydroxide + Magnesium hydroxide + 
Oxetacaine.","[(47, 101, 'DRUG'), (11, 23, 'ADE')]"
She became chills post-administration of Netarsudil (as mesylate) + Latanoprost.,"[(41, 79, 'DRUG'), (11, 17, 'ADE')]"
Ambroxol Hydrochlride made me feel muscle pain for hours.,"[(0, 21, 'DRUG'), (35, 46, 'ADE')]"
"Ever since I took Atorvastatin+Ezetimibe, I've had dry mouth.","[(18, 40, 'DRUG'), (51, 60, 'ADE')]"
She became blurred vision post-administration of Azithromycin (as Dihydrate).,"[(49, 76, 'DRUG'), (11, 25, 'ADE')]"
"Ever since I took Dextromethorphan Hydrobromide + Phenylpropanolamine Hydrochloride + Chlorpheniramine Maleate + Sodium Citrate, I've had fever.","[(18, 127, 'DRUG'), (138, 143, 'ADE')]"
I noticed rash symptoms after my dose of Iopamidol.,"[(41, 50, 'DRUG'), (10, 14, 'ADE')]"
Amitriptyline Hydrochloride made me feel headache for hours.,"[(0, 27, 'DRUG'), (41, 49, 'ADE')]"
"After using Enalapril  Maleate, I started to feel anxiety.","[(12, 30, 'DRUG'), (50, 57, 'ADE')]"
I noticed swelling symptoms after my dose of Biperiden Hydrochloride.,"[(45, 68, 'DRUG'), (10, 18, 'ADE')]"
dry mouth followed immediately after I took Ketamine (as hydrochloride).,"[(44, 71, 'DRUG'), (0, 9, 'ADE')]"
The doctor said dry mouth is a side effect of Atracurium (as besilate).,"[(46, 70, 'DRUG'), (16, 25, 'ADE')]"
The doctor said rash is a side effect of Multivitamins + Iron (see reverse).,"[(41, 75, 'DRUG'), (16, 20, 'ADE')]"
nausea followed immediately after I took TGP Zinc Gluconate.,"[(41, 59, 'DRUG'), (0, 6, 'ADE')]"
I experienced dry mouth when I was prescribed Ofatumumab.,"[(46, 56, 'DRUG'), (14, 23, 'ADE')]"
I noticed tremors symptoms after my dose of Vonoprazan (as fumarate).,"[(44, 68, 'DRUG'), (10, 17, 'ADE')]"
"Ever since I took Celox, I've had tremors.","[(18, 23, 'DRUG'), (34, 41, 'ADE')]"
Patients often report fever after taking Ciprofloxacin (as Lactate).,"[(41, 67, 'DRUG'), (22, 27, 'ADE')]"
Patients often report tremors after taking Ivabradine Hydrochloride.,"[(43, 67, 'DRUG'), (22, 29, 'ADE')]"
I noticed chills symptoms after my dose of Sitagliptin (As Hydrochloride) + Metformin Hydrochloride.,"[(43, 99, 'DRUG'), (10, 16, 'ADE')]"
My mom felt headache after taking Colecalciferol (Vitamin D3).,"[(34, 61, 'DRUG'), (12, 20, 'ADE')]"
My mom felt rash after taking Sildenafil (as Citrate).,"[(30, 53, 'DRUG'), (12, 16, 'ADE')]"
I experienced vomiting when I was prescribed Celox.,"[(45, 50, 'DRUG'), (14, 22, 'ADE')]"
The doctor said muscle pain is a side effect of Atracurium (As Besilate).,"[(48, 72, 'DRUG'), (16, 27, 'ADE')]"
Pramipexole Hydrochloride made me feel dry mouth for hours.,"[(0, 25, 'DRUG'), (39, 48, 'ADE')]"
Bacitracin Zinc + Neomycin Sulfate + Polymyxin B Sulfate made me feel shortness of breath for hours.,"[(0, 56, 'DRUG'), (70, 89, 'ADE')]"
I experienced anxiety when I was prescribed Nitrofurantoin.,"[(44, 58, 'DRUG'), (14, 21, 'ADE')]"
Patients often report dizzy after taking SALBUTAMOL (as Sulfate) + GUAIFENESIN.,"[(41, 78, 'DRUG'), (22, 27, 'ADE')]"
Patients often report swelling after taking Lactulose Solution.,"[(44, 62, 'DRUG'), (22, 30, 'ADE')]"
"Ever since I took Ascorbic Acid (As Calcium Ascorbate) + Zinc (As Zinc Gluconate), I've had dizzy.","[(18, 81, 'DRUG'), (92, 97, 'ADE')]"
Beclomethasone Dipropionate made me feel swelling for hours.,"[(0, 27, 'DRUG'), (41, 49, 'ADE')]"
Patients often report headache after taking Cyanocobalamin (Vitamin B12).,"[(44, 72, 'DRUG'), (22, 30, 'ADE')]"
Patients often report dizzy after taking Vemurafenib.,"[(41, 52, 'DRUG'), (22, 27, 'ADE')]"
I noticed palpitations symptoms after my dose of Tetanus Antitoxin.,"[(49, 66, 'DRUG'), (10, 22, 'ADE')]"
She became palpitations post-administration of Lurasidone (as Hydrochloride).,"[(47, 76, 'DRUG'), (11, 23, 'ADE')]"
"Ever since I took Polymyxin B Sulfate + Neomycin Sulfate + Dexamethasone (as Sodium Phosphate), I've had fever.","[(18, 94, 'DRUG'), (105, 110, 'ADE')]"
Patients often report shortness of breath after taking Sojourn.,"[(55, 62, 'DRUG'), (22, 41, 'ADE')]"
I noticed constipation symptoms after my dose of Metoclopramide.,"[(49, 63, 'DRUG'), (10, 22, 'ADE')]"
The doctor said fever is a side effect of Fluphenazine Decanoate.,"[(42, 64, 'DRUG'), (16, 21, 'ADE')]"
"After using Gonal-F, I started to feel tremors.","[(12, 19, 'DRUG'), (39, 46, 'ADE')]"
Patients often report dizzy after taking MEDICAL GRADE OXYGEN.,"[(41, 61, 'DRUG'), (22, 27, 'ADE')]"
"Patients often report tremors after taking Lincomycin Hydrochloride + Gentamicin Sulfate + 
Bromhexine Hydrochloride (Vet.).","[(43, 123, 'DRUG'), (22, 29, 'ADE')]"
fatigue followed immediately after I took Trimetazidime Hydrochloride.,"[(42, 69, 'DRUG'), (0, 7, 'ADE')]"
I experienced chills when I was prescribed Aceclofenac + Paracetamol.,"[(43, 68, 'DRUG'), (14, 20, 'ADE')]"
blurred vision followed immediately after I took Maxinerv-E.,"[(49, 59, 'DRUG'), (0, 14, 'ADE')]"
I experienced muscle pain when I was prescribed Multivitamins+Mineral.,"[(48, 69, 'DRUG'), (14, 25, 'ADE')]"
Isopropanolol+benzalkonium Chloride made me feel muscle pain for hours.,"[(0, 35, 'DRUG'), (49, 60, 'ADE')]"
The doctor said shortness of breath is a side effect of Dexketoprofen Trometamol.,"[(56, 80, 'DRUG'), (16, 35, 'ADE')]"
"After using Gemcitabine Hydrochloride, I started to feel swelling.","[(12, 37, 'DRUG'), (57, 65, 'ADE')]"
I experienced shortness of breath when I was prescribed Butorphanol (as tartrate).,"[(56, 81, 'DRUG'), (14, 33, 'ADE')]"
The doctor said tremors is a side effect of Capivasertib.,"[(44, 56, 'DRUG'), (16, 23, 'ADE')]"
I noticed chills symptoms after my dose of Thiamine Mononitrate (Vitamin B1)+Pyridoxine Hydrochloride (Vitamine B6)+Cyanocobalamine (vitamin B12).,"[(43, 145, 'DRUG'), (10, 16, 'ADE')]"
palpitations followed immediately after I took L- Asparaginase.,"[(47, 62, 'DRUG'), (0, 12, 'ADE')]"
I experienced anxiety when I was prescribed Ixekizumab.,"[(44, 54, 'DRUG'), (14, 21, 'ADE')]"
Tobramycin made me feel palpitations for hours.,"[(0, 10, 'DRUG'), (24, 36, 'ADE')]"
"Ever since I took Cetirizine (as Dihydrochloride), I've had constipation.","[(18, 49, 'DRUG'), (60, 72, 'ADE')]"
Cebo De Macho made me feel nausea for hours.,"[(0, 13, 'DRUG'), (27, 33, 'ADE')]"
CETIRIZINE (as dihydrochloride) made me feel muscle pain for hours.,"[(0, 31, 'DRUG'), (45, 56, 'ADE')]"
fatigue followed immediately after I took Nicarpine Hydrochloride.,"[(42, 65, 'DRUG'), (0, 7, 'ADE')]"
Lidocaine (as Hydrochloride) + Epinephrine made me feel vomiting for hours.,"[(0, 42, 'DRUG'), (56, 64, 'ADE')]"
Levodropropizine made me feel headache for hours.,"[(0, 16, 'DRUG'), (30, 38, 'ADE')]"
"Ever since I took Levofloxacin (as Hemihydrate), I've had rash.","[(18, 47, 'DRUG'), (58, 62, 'ADE')]"
"Ever since I took Clindamycin (As Hydrocholride), I've had vomiting.","[(18, 48, 'DRUG'), (59, 67, 'ADE')]"
"After using Dexamethasone Sodium Phosphate/Neomycin Base (As Sulfate)/Polymixin B Sulfate, I started to feel headache.","[(12, 89, 'DRUG'), (109, 117, 'ADE')]"
I noticed tremors symptoms after my dose of Vitamin A + Vitamin D3 + Vitamin B1 + Vitamin B2 PO4 + Vitamin B12 + Vitamin B3 + Vitamin C + Ca gluconate + Fe polymaltose + Zn gluconate + Taurine + L-lysine Hydrochloride + Chlorella powder + Chlorella extract powder.,"[(44, 263, 'DRUG'), (10, 17, 'ADE')]"
The doctor said rash is a side effect of Digoxin.,"[(41, 48, 'DRUG'), (16, 20, 'ADE')]"
The doctor said rash is a side effect of Omeprazole (Sodium).,"[(41, 60, 'DRUG'), (16, 20, 'ADE')]"
"Ever since I took Prostera, I've had vomiting.","[(18, 26, 'DRUG'), (37, 45, 'ADE')]"
"After using Zinc Oxide + Calamine, I started to feel blurred vision.","[(12, 33, 'DRUG'), (53, 67, 'ADE')]"
"After using Betacin, I started to feel vomiting.","[(12, 19, 'DRUG'), (39, 47, 'ADE')]"
The doctor said shortness of breath is a side effect of Avian Encephalomyelitis (Van Roekel Strain) Antibody Test Kit.,"[(56, 117, 'DRUG'), (16, 35, 'ADE')]"
I noticed headache symptoms after my dose of Betamethasone (As Dipropionate).,"[(45, 76, 'DRUG'), (10, 18, 'ADE')]"
I noticed rash symptoms after my dose of Salbutamol + Carbocisteine.,"[(41, 67, 'DRUG'), (10, 14, 'ADE')]"
My mom felt anxiety after taking Triamcinolone acetonide.,"[(33, 56, 'DRUG'), (12, 19, 'ADE')]"
The doctor said tremors is a side effect of Levobupivacaine (As Hydrochloride).,"[(44, 78, 'DRUG'), (16, 23, 'ADE')]"
My mom felt headache after taking Febuxostat.,"[(34, 44, 'DRUG'), (12, 20, 'ADE')]"
The doctor said chills is a side effect of Benzydamine Hydrochloride + Cetylpyridinium.,"[(43, 86, 'DRUG'), (16, 22, 'ADE')]"
I noticed vomiting symptoms after my dose of Eslicarbazepine (as acetate).,"[(45, 73, 'DRUG'), (10, 18, 'ADE')]"
Patients often report muscle pain after taking Busulfan.,"[(47, 55, 'DRUG'), (22, 33, 'ADE')]"
I noticed fatigue symptoms after my dose of Alpelisib.,"[(44, 53, 'DRUG'), (10, 17, 'ADE')]"
She became swelling post-administration of Menthol + Methyl Salicylate + Camphor.,"[(43, 80, 'DRUG'), (11, 19, 'ADE')]"
I experienced anxiety when I was prescribed Vitamin E.,"[(44, 53, 'DRUG'), (14, 21, 'ADE')]"
I experienced vomiting when I was prescribed Eucalyptus Oil.,"[(45, 59, 'DRUG'), (14, 22, 'ADE')]"
The doctor said dry mouth is a side effect of POLYMYXIN B SULFATE NEOMYCIN SULFATE DEXAMETHASONE.,"[(46, 96, 'DRUG'), (16, 25, 'ADE')]"
I experienced muscle pain when I was prescribed Tobramycin (as sulfate) + Dexamethasone (as sodium phosphate).,"[(48, 109, 'DRUG'), (14, 25, 'ADE')]"
She became palpitations post-administration of Prasugrel (as hydrochloride).,"[(47, 75, 'DRUG'), (11, 23, 'ADE')]"
"After using Hydrocortisone + Bacitracin + Polymyxin B Sulfate + 
Neomycin, I started to feel diarrhea.","[(12, 74, 'DRUG'), (94, 102, 'ADE')]"
I noticed dry mouth symptoms after my dose of Vitamin B-Complex + Taurine +Folic Acid.,"[(46, 85, 'DRUG'), (10, 19, 'ADE')]"
Carbetocin made me feel tremors for hours.,"[(0, 10, 'DRUG'), (24, 31, 'ADE')]"
The doctor said blurred vision is a side effect of Telmisartan + Amlodipine (As Besylate).,"[(51, 89, 'DRUG'), (16, 30, 'ADE')]"
"After using D-Alpha Tocopherol (Vitamin E), I started to feel shortness of breath.","[(12, 42, 'DRUG'), (62, 81, 'ADE')]"
"After using Vancomycin (As Hydrochloride) 
500 mg Powder For Solution For IV Injection, I started to feel fever.","[(12, 87, 'DRUG'), (107, 112, 'ADE')]"
"After using Celebrex, I started to feel insomnia.","[(12, 20, 'DRUG'), (40, 48, 'ADE')]"
METHOREXATE made me feel insomnia for hours.,"[(0, 11, 'DRUG'), (25, 33, 'ADE')]"
I experienced insomnia when I was prescribed Desogestrel + Ethinylestradiol.,"[(45, 75, 'DRUG'), (14, 22, 'ADE')]"
My mom felt blurred vision after taking Diclofenac (as Diethylamine).,"[(40, 68, 'DRUG'), (12, 26, 'ADE')]"
"After using Lidocaine + Benzethonium Chloride, I started to feel swelling.","[(12, 45, 'DRUG'), (65, 73, 'ADE')]"
"I noticed insomnia symptoms after my dose of Thiamine Mononitrate (Vit. B) + Pyridoxine 
Hydrochloride (Vit. B6) + Cyanocobalamin (Vit. B12).","[(45, 141, 'DRUG'), (10, 18, 'ADE')]"
nausea followed immediately after I took Lidocaine Hydrochloride + Epinephrine (As Bitartrate).,"[(41, 94, 'DRUG'), (0, 6, 'ADE')]"
palpitations followed immediately after I took CEFUROXIME (AS SODIUM).,"[(47, 69, 'DRUG'), (0, 12, 'ADE')]"
I noticed dizzy symptoms after my dose of Flunarizine Hydrochloride.,"[(42, 67, 'DRUG'), (10, 15, 'ADE')]"
"Ever since I took TELMISARTAN + HYDROCHLOROTHIAZIDE, I've had palpitations.","[(18, 51, 'DRUG'), (62, 74, 'ADE')]"
fever followed immediately after I took Sorafenib (as Tosylate).,"[(40, 63, 'DRUG'), (0, 5, 'ADE')]"
Benzylpenicillin (as sodium) made me feel muscle pain for hours.,"[(0, 28, 'DRUG'), (42, 53, 'ADE')]"
Patients often report blurred vision after taking Recombinant Human Erythropoietin Alfa.,"[(50, 87, 'DRUG'), (22, 36, 'ADE')]"
The doctor said nausea is a side effect of Lenvatinib (as mesilate).,"[(43, 67, 'DRUG'), (16, 22, 'ADE')]"
"I noticed rash symptoms after my dose of Valsartan + Amlodipine (as besylate) + 
Hydrochlorothiazide.","[(41, 101, 'DRUG'), (10, 14, 'ADE')]"
I experienced tremors when I was prescribed Fosaprepitant (as Dimeglumine).,"[(44, 74, 'DRUG'), (14, 21, 'ADE')]"
Patients often report vomiting after taking Amino acids + Sorbitol (see reverse).,"[(44, 80, 'DRUG'), (22, 30, 'ADE')]"
The doctor said swelling is a side effect of Neostigmine (as methylsulfate).,"[(45, 75, 'DRUG'), (16, 24, 'ADE')]"
"After using Tamsulosin (as Hydrochloride), I started to feel palpitations.","[(12, 41, 'DRUG'), (61, 73, 'ADE')]"
"Ever since I took Nepafenac, I've had insomnia.","[(18, 27, 'DRUG'), (38, 46, 'ADE')]"
I noticed rash symptoms after my dose of Diazepam.,"[(41, 49, 'DRUG'), (10, 14, 'ADE')]"
The doctor said diarrhea is a side effect of Bupivacaine hydrochloride in 8% Dextrose.,"[(45, 85, 'DRUG'), (16, 24, 'ADE')]"
The doctor said muscle pain is a side effect of Ampicillin (as sodium) + Sulbactam (as sodium).,"[(48, 94, 'DRUG'), (16, 27, 'ADE')]"
My mom felt tremors after taking Betamethasone Valerate.,"[(33, 55, 'DRUG'), (12, 19, 'ADE')]"
"The doctor said blurred vision is a side effect of Ascorbic Acid + d-Alpha Tocopherol (Vitamin E) + 
Beta Carotene + Zinc.","[(51, 122, 'DRUG'), (16, 30, 'ADE')]"
constipation followed immediately after I took Quassinoids.,"[(47, 58, 'DRUG'), (0, 12, 'ADE')]"
My mom felt muscle pain after taking Megestrol Acetate.,"[(37, 54, 'DRUG'), (12, 23, 'ADE')]"
I experienced headache when I was prescribed Brompheniramine Maleate + Phenylephrine.,"[(45, 84, 'DRUG'), (14, 22, 'ADE')]"
My mom felt dry mouth after taking Polyvinyl alcohol + Povidone.,"[(35, 63, 'DRUG'), (12, 21, 'ADE')]"
"Ever since I took Inactivated Infectious Bronchitis (IB) Virus + Newcastle Disease (ND) Virus + Egg Drop Syndrome-76 (EDS-76) 
Virus Vaccine (Vet.), I've had fatigue.","[(18, 148, 'DRUG'), (159, 166, 'ADE')]"
I experienced fatigue when I was prescribed DL-Alpha-Tocopherol (Vitamin E).,"[(44, 75, 'DRUG'), (14, 21, 'ADE')]"
I experienced anxiety when I was prescribed Cetrorelix Acetate.,"[(44, 62, 'DRUG'), (14, 21, 'ADE')]"
Patients often report vomiting after taking Lidocaine hydrochloride + Epinephrine (as bitartrate).,"[(44, 97, 'DRUG'), (22, 30, 'ADE')]"
I noticed swelling symptoms after my dose of Paracetamol + Phenylpropanolamine (As Hydrochloride)+ Chlorphenamine Maleate.,"[(45, 121, 'DRUG'), (10, 18, 'ADE')]"
nausea followed immediately after I took Clindamycin (as Hydrochloride).,"[(41, 71, 'DRUG'), (0, 6, 'ADE')]"
"After using Methyl Salicylate, I started to feel tremors.","[(12, 29, 'DRUG'), (49, 56, 'ADE')]"
"After using Piperacillin &amp;Tazobactam, I started to feel blurred vision.","[(12, 40, 'DRUG'), (60, 74, 'ADE')]"
"Ever since I took Doxycycline Hyclate, I've had chills.","[(18, 37, 'DRUG'), (48, 54, 'ADE')]"
I noticed fever symptoms after my dose of Amino acids.,"[(42, 53, 'DRUG'), (10, 15, 'ADE')]"
The doctor said vomiting is a side effect of Oxycodone hydrochloride.,"[(45, 68, 'DRUG'), (16, 24, 'ADE')]"
muscle pain followed immediately after I took Zolpidem (as Tartrate).,"[(46, 68, 'DRUG'), (0, 11, 'ADE')]"
constipation followed immediately after I took Ascorbic Acid (as Sodium ascorbate).,"[(47, 82, 'DRUG'), (0, 12, 'ADE')]"
I experienced swelling when I was prescribed Roximed.,"[(45, 52, 'DRUG'), (14, 22, 'ADE')]"
She became vomiting post-administration of Guaifenesin + Phenylpropanolamine HCl + Chlorphenamine Maleate + Ammonium Chloride + Sodium Citrate.,"[(43, 142, 'DRUG'), (11, 19, 'ADE')]"
"After using Epoetin Beta, I started to feel chills.","[(12, 24, 'DRUG'), (44, 50, 'ADE')]"
I experienced diarrhea when I was prescribed INDAPAMIDE.,"[(45, 55, 'DRUG'), (14, 22, 'ADE')]"
SALBUTAMOL (as sulfate) + GUAIFENESIN made me feel headache for hours.,"[(0, 37, 'DRUG'), (51, 59, 'ADE')]"
Patients often report rash after taking Isopropyl Alcohol + Ethyl Alcohol.,"[(40, 73, 'DRUG'), (22, 26, 'ADE')]"
nausea followed immediately after I took Adefovir Dipivoxil.,"[(41, 59, 'DRUG'), (0, 6, 'ADE')]"
The doctor said insomnia is a side effect of Thioctic Acid.,"[(45, 58, 'DRUG'), (16, 24, 'ADE')]"
I experienced swelling when I was prescribed Midazolam.,"[(45, 54, 'DRUG'), (14, 22, 'ADE')]"
"Ever since I took Capecitabine, I've had shortness of breath.","[(18, 30, 'DRUG'), (41, 60, 'ADE')]"
She became insomnia post-administration of Cefoxitin (As Sodium).,"[(43, 64, 'DRUG'), (11, 19, 'ADE')]"
Patients often report insomnia after taking Interferon Alfa-2B (Human).,"[(44, 70, 'DRUG'), (22, 30, 'ADE')]"
I experienced diarrhea when I was prescribed Celox.,"[(45, 50, 'DRUG'), (14, 22, 'ADE')]"
Lisinopril dihydrate made me feel headache for hours.,"[(0, 20, 'DRUG'), (34, 42, 'ADE')]"
Patients often report dry mouth after taking Glimepiride.,"[(45, 56, 'DRUG'), (22, 31, 'ADE')]"
Patients often report dizzy after taking OCTREOTIDE ACETATE.,"[(41, 59, 'DRUG'), (22, 27, 'ADE')]"
Patients often report rash after taking Buclizine Hydrohloride + Vitamin B-Complex + iron.,"[(40, 89, 'DRUG'), (22, 26, 'ADE')]"
"Ever since I took Neomycin Sulfate + Triamcinolone Acetonide + Gramicidin + Nystatin, I've had muscle pain.","[(18, 84, 'DRUG'), (95, 106, 'ADE')]"
My mom felt vomiting after taking Brompheniramine.,"[(34, 49, 'DRUG'), (12, 20, 'ADE')]"
"Ever since I took Atazanavir (As Sulfate), I've had insomnia.","[(18, 41, 'DRUG'), (52, 60, 'ADE')]"
Lactoferrin + d-Alpha Tocopheryl Acetate + Zinc made me feel diarrhea for hours.,"[(0, 47, 'DRUG'), (61, 69, 'ADE')]"
"Ever since I took Sevelamer carbonate, I've had nausea.","[(18, 37, 'DRUG'), (48, 54, 'ADE')]"
She became vomiting post-administration of Propranolol hydrochloride.,"[(43, 68, 'DRUG'), (11, 19, 'ADE')]"
"After using Ascorbic Acid + Zinc Sulfate monohydrate, I started to feel blurred vision.","[(12, 52, 'DRUG'), (72, 86, 'ADE')]"
My mom felt dizzy after taking Irinotecan Hydrochloride.,"[(31, 55, 'DRUG'), (12, 17, 'ADE')]"
"Ever since I took Olopatadine (as hydrochloride), I've had rash.","[(18, 48, 'DRUG'), (59, 63, 'ADE')]"
The doctor said vomiting is a side effect of Zidovudine + Nevirapine + Lamivudine.,"[(45, 81, 'DRUG'), (16, 24, 'ADE')]"
