text,entities
"Sabi da, may katikati nu epekto nu Ascorbic Aid.","[(35, 47, 'DRUG'), (9, 21, 'ADE')]"
Manyahe nagrereklamo na madinayaw an kita pag inom nu Benzoyl Peroxide.,"[(54, 70, 'DRUG'), (24, 41, 'ADE')]"
Namayan ako nu may katikati pagkatapos inom ko nu Telmisartan/Hydrochlorothiazide.,"[(50, 81, 'DRUG'), (15, 27, 'ADE')]"
Naramdaman ko an namamaga matapos gamitin an Calcium Folinate.,"[(45, 61, 'DRUG'), (17, 25, 'ADE')]"
Manyahe nagrereklamo na madinayaw an tibok pag inom nu Clavoxel.,"[(55, 63, 'DRUG'), (24, 42, 'ADE')]"
"Nu matapos ko inom an Phenylgen, napa-madinayaw an tibok ako.","[(22, 31, 'DRUG'), (38, 56, 'ADE')]"
Namayan ako nu madinayaw an kita pagkatapos inom ko nu Amlodipine (as Besilate)+ Valsartan.,"[(55, 90, 'DRUG'), (15, 32, 'ADE')]"
Na-experiensya ko an nangangatal pagkatapos nu Ascorbic Acid + Zinc+ Cholecalciferol (Vitamin D3).,"[(47, 97, 'DRUG'), (21, 32, 'ADE')]"
Manyahe nagrereklamo na manget ang ulu pag inom nu Ascorbic Acid +Chlecalciferol (Vitamin D3) + ZInc.,"[(51, 100, 'DRUG'), (24, 38, 'ADE')]"
Namayan ako nu napapanes pagkatapos inom ko nu Iron + Vitamin B Complex.,"[(47, 71, 'DRUG'), (15, 24, 'ADE')]"
An manget an kalamnan ay epekto nu Hyoscine N-Butylbromide + Paracetamol.,"[(35, 72, 'DRUG'), (3, 21, 'ADE')]"
Namayan ako nu madinayaw an tibok pagkatapos inom ko nu Valeriana wallichii DC. (Indian Valerian) Rhizome.,"[(56, 105, 'DRUG'), (15, 33, 'ADE')]"
"Namayan ako nu nagnginingisi pagkatapos inom ko nu Heparin Sodium + Allium cepa L. (Onion) Bulb 
Allantoin.","[(51, 107, 'DRUG'), (15, 28, 'ADE')]"
"Dahil nu Docetaxel trihydrate, nagkapwa ako nu nangayakay.","[(9, 29, 'DRUG'), (47, 57, 'ADE')]"
Na-experiensya ko an madin maturog pagkatapos nu Guaifenesin + Salbutamol (as Sulfate).,"[(49, 86, 'DRUG'), (21, 34, 'ADE')]"
"Nu matapos ko inom an Cefepime (Hydrochloride), napa-may sepu ako.","[(22, 46, 'DRUG'), (53, 61, 'ADE')]"
"Naramdaman ko an kulang an hangin matapos gamitin an Inactivated Pseudorabies (Aujesky's Disease) Virus 
(ADV) Vaccine (Vet.).","[(53, 126, 'DRUG'), (17, 33, 'ADE')]"
Na-experiensya ko an manget ang ulu pagkatapos nu DOPAMINE HYDROCHLORIDE.,"[(50, 72, 'DRUG'), (21, 35, 'ADE')]"
An nagnginingisi ay epekto nu Neomycin Sulfate + Fluocinolone Acetonide.,"[(30, 71, 'DRUG'), (3, 16, 'ADE')]"
Si nanay may may sepu katapos inom na nu Ketamine.,"[(41, 49, 'DRUG'), (13, 21, 'ADE')]"
An may sukar ay epekto nu ultivitamins + Minerals.,"[(26, 49, 'DRUG'), (3, 12, 'ADE')]"
Naramdaman ko an napapanes matapos gamitin an 6% Dextran 70 in 5% Dextrose.,"[(46, 74, 'DRUG'), (17, 26, 'ADE')]"
Namayan ako nu nangangatal pagkatapos inom ko nu GLIBENCLAMIDE.,"[(49, 62, 'DRUG'), (15, 26, 'ADE')]"
"Sabi da, may sukar nu epekto nu Ascorbic acid + Zinc.","[(32, 52, 'DRUG'), (9, 18, 'ADE')]"
Manyahe nagrereklamo na manlalabas pag inom nu Ascorbiv Acid.,"[(47, 60, 'DRUG'), (24, 34, 'ADE')]"
Naramdaman ko an may sukar matapos gamitin an Magnesium (as Sulfate) (Vet.).,"[(46, 75, 'DRUG'), (17, 26, 'ADE')]"
An manlalabas ay epekto nu Clonidine.,"[(27, 36, 'DRUG'), (3, 13, 'ADE')]"
Manyahe nagrereklamo na may katikati pag inom nu Cholecalciferol D-3 (Vit.D).,"[(49, 76, 'DRUG'), (24, 36, 'ADE')]"
Na-experiensya ko an madilim magdiges pagkatapos nu Salicylic Acid 5% Solution.,"[(52, 78, 'DRUG'), (21, 37, 'ADE')]"
Manyahe nagrereklamo na manget ang ulu pag inom nu Methoxy Polyethylene Glycol-Epoetin Beta.,"[(51, 91, 'DRUG'), (24, 38, 'ADE')]"
"Nu matapos ko inom an Enzalutamide, napa-napapanes ako.","[(22, 34, 'DRUG'), (41, 50, 'ADE')]"
Si nanay may madinayaw an kita katapos inom na nu Medicinal Grade Oxygen.,"[(50, 72, 'DRUG'), (13, 30, 'ADE')]"
"Sabi da, manuka nu epekto nu Methyl Salicylate + Camphor + Menthol + Eucalyptus Oil + Gingerols + Thyme Oil + Cedarwood Oil.","[(29, 123, 'DRUG'), (9, 15, 'ADE')]"
Manyahe nagrereklamo na nangayakay pag inom nu Hydrogen Peroxide (Agua Oxigenada).,"[(47, 81, 'DRUG'), (24, 34, 'ADE')]"
"Dahil nu Atorvastatin (as Calcium), nagkapwa ako nu manuka.","[(9, 34, 'DRUG'), (52, 58, 'ADE')]"
Si nanay may nangangatal katapos inom na nu Atorvastatin (As Calcium Trihydrate).,"[(44, 80, 'DRUG'), (13, 24, 'ADE')]"
Namayan ako nu natuyu an ngiwat pagkatapos inom ko nu Silver Sulfadiazine.,"[(54, 73, 'DRUG'), (15, 31, 'ADE')]"
"Dahil nu Irbesartan, nagkapwa ako nu may sukar.","[(9, 19, 'DRUG'), (37, 46, 'ADE')]"
Namayan ako nu nagnginingisi pagkatapos inom ko nu Cefotiam (as Hydrochloride).,"[(51, 78, 'DRUG'), (15, 28, 'ADE')]"
Si nanay may may sukar katapos inom na nu Erdosteine.,"[(42, 52, 'DRUG'), (13, 22, 'ADE')]"
"Pagkatapos ko gamiten an Methyl Salicylate+Menthol+Camphor+Vanillyl Nonylamide, nag-aramak nu nanamayan.","[(25, 78, 'DRUG'), (94, 103, 'ADE')]"
"Nu matapos ko inom an Bosentan (As Monohydrate), napa-madin maturog ako.","[(22, 47, 'DRUG'), (54, 67, 'ADE')]"
"Nu matapos ko inom an Loratadine, napa-madinayaw an tibok ako.","[(22, 32, 'DRUG'), (39, 57, 'ADE')]"
"Pagkatapos ko gamiten an Irinotecan (as Hydrochloride Trihydrate), nag-aramak nu napapanes.","[(25, 65, 'DRUG'), (81, 90, 'ADE')]"
Naramdaman ko an nanamayan matapos gamitin an Netarsudil (as mesylate) + Latanoprost.,"[(46, 84, 'DRUG'), (17, 26, 'ADE')]"
"Sabi da, natuyu an ngiwat nu epekto nu Cefuroxime (as  sodium).","[(39, 62, 'DRUG'), (9, 25, 'ADE')]"
"Pagkatapos ko gamiten an Hepatitis A (inactivated) and Hepatitis B (rDNA) 
(HAB) Vaccine (adsorbed), nag-aramak nu nagnginingisi.","[(25, 99, 'DRUG'), (115, 128, 'ADE')]"
Si nanay may madinayaw an tibok katapos inom na nu Timolol (As Maleate).,"[(51, 71, 'DRUG'), (13, 31, 'ADE')]"
"Nu matapos ko inom an Dl-Alpha Tocopherol Acetate (Vitamin E), napa-may sukar ako.","[(22, 61, 'DRUG'), (68, 77, 'ADE')]"
"Dahil nu Cefoperazone (as sodium), nagkapwa ako nu manlalabas.","[(9, 33, 'DRUG'), (51, 61, 'ADE')]"
Na-experiensya ko an napapanes pagkatapos nu Trimipramine maleate.,"[(45, 65, 'DRUG'), (21, 30, 'ADE')]"
An madinayaw an kita ay epekto nu Quetiapine (As Hemifumarate).,"[(34, 62, 'DRUG'), (3, 20, 'ADE')]"
"Pagkatapos ko gamiten an Atracurium besilate, nag-aramak nu madin maturog.","[(25, 44, 'DRUG'), (60, 73, 'ADE')]"
Si nanay may kulang an hangin katapos inom na nu RABEPRAZOLE SODIUM.,"[(49, 67, 'DRUG'), (13, 29, 'ADE')]"
"Manyahe nagrereklamo na manlalabas pag inom nu Paracetamol + Guaifenesin Phenylpropanolamine HCI + Dextromethorphan HBr + + Chlorphenamine. 
Holate.","[(47, 148, 'DRUG'), (24, 34, 'ADE')]"
Manyahe nagrereklamo na nangangatal pag inom nu Rasagiline (as mesilate).,"[(48, 72, 'DRUG'), (24, 35, 'ADE')]"
Manyahe nagrereklamo na may katikati pag inom nu Amoxicillin (Trihydrate).,"[(49, 73, 'DRUG'), (24, 36, 'ADE')]"
"Si nanay may madilim magdiges katapos inom na nu Meningococcal (Groups A, 
Polysaccharide Diphtheria Toxoid Conjugate Vaccine.","[(49, 126, 'DRUG'), (13, 29, 'ADE')]"
Na-experiensya ko an manuka pagkatapos nu Regular Insulin Human (rDNA Origin).,"[(42, 77, 'DRUG'), (21, 27, 'ADE')]"
Na-experiensya ko an nagnginingisi pagkatapos nu Flucloxacillin (As Sodium).,"[(49, 75, 'DRUG'), (21, 34, 'ADE')]"
Na-experiensya ko an nangayakay pagkatapos nu Omeprazole                    (As Sodium).,"[(46, 87, 'DRUG'), (21, 31, 'ADE')]"
"Dahil nu Paracetamol + Dextromethorphan HBr + Phenylephrine HCI, nagkapwa ako nu nangayakay.","[(9, 63, 'DRUG'), (81, 91, 'ADE')]"
"Pagkatapos ko gamiten an 5% Dextrose In 0.45% Sodium Chloride, nag-aramak nu kulang an hangin.","[(25, 61, 'DRUG'), (77, 93, 'ADE')]"
"Sabi da, nanamayan nu epekto nu Imatinib (As Mesilate).","[(32, 54, 'DRUG'), (9, 18, 'ADE')]"
Si nanay may nagnginingisi katapos inom na nu Multivitamins + Fluoride + Iron (see reverse for complete formulation).,"[(46, 116, 'DRUG'), (13, 26, 'ADE')]"
Naramdaman ko an may sepu matapos gamitin an Methyl Salicylate                                                        L-Menthol                            Tocopherol Acetate                  Dl-Camphor.,"[(45, 201, 'DRUG'), (17, 25, 'ADE')]"
"Pagkatapos ko gamiten an Multivitamins + Minerals + Lutein + Lycopene, nag-aramak nu napapanes.","[(25, 69, 'DRUG'), (85, 94, 'ADE')]"
An manget an kalamnan ay epekto nu Iron + Folic Acid + Vitamin B-Complex.,"[(35, 72, 'DRUG'), (3, 21, 'ADE')]"
"Dahil nu Bevacizumab, nagkapwa ako nu manget an kalamnan.","[(9, 20, 'DRUG'), (38, 56, 'ADE')]"
Manyahe nagrereklamo na kulang an hangin pag inom nu Etoricoxib.,"[(53, 63, 'DRUG'), (24, 40, 'ADE')]"
"Pagkatapos ko gamiten an POLYMYXIN B SULFATE NEOMYCIN SULFATE DEXAMETHASONE, nag-aramak nu manget ang ulu.","[(25, 75, 'DRUG'), (91, 105, 'ADE')]"
"Nu matapos ko inom an Phenylephrine hydrochloride + Chlorphenamine maleate + Paracetamol, napa-natuyu an ngiwat ako.","[(22, 88, 'DRUG'), (95, 111, 'ADE')]"
Na-experiensya ko an may katikati pagkatapos nu Cefoperazone + Sulbactam.,"[(48, 72, 'DRUG'), (21, 33, 'ADE')]"
"Nu matapos ko inom an Piperacillin Sodium + Tazobactam Sodium, napa-nanamayan ako.","[(22, 61, 'DRUG'), (68, 77, 'ADE')]"
Naramdaman ko an madinayaw an kita matapos gamitin an Clauden.,"[(54, 61, 'DRUG'), (17, 34, 'ADE')]"
"Dahil nu Vitamin B1,B6, B12, nagkapwa ako nu namamaga.","[(9, 27, 'DRUG'), (45, 53, 'ADE')]"
"Nu matapos ko inom an Menthol Camphor Eucalyptus, napa-kulang an hangin ako.","[(22, 48, 'DRUG'), (55, 71, 'ADE')]"
"Nu matapos ko inom an Mirtazapine, napa-manlalabas ako.","[(22, 33, 'DRUG'), (40, 50, 'ADE')]"
Si nanay may nangayakay katapos inom na nu Guaifenesin + Bromhexine Hydrochloride.,"[(43, 81, 'DRUG'), (13, 23, 'ADE')]"
"Nu matapos ko inom an Bimatoprost + Timolol Maleate, napa-manget an kalamnan ako.","[(22, 51, 'DRUG'), (58, 76, 'ADE')]"
"Pagkatapos ko gamiten an Each kit contains: 
Pyrazinamide 250 mg/ 5mL Suspension (Pyzather) Rifampicin 200 mg/ 5 mL Suspension (Fampisec) 
Isoniazid 200 mg/5 mL Syrup (Bacciter Forte), nag-aramak nu manuka.","[(25, 185, 'DRUG'), (201, 207, 'ADE')]"
Si nanay may may katikati katapos inom na nu Scutellaria baicalensis (Baikal skullcap) Root Extract + Acacia catechu (Catechu) Heartwood Extract.,"[(45, 144, 'DRUG'), (13, 25, 'ADE')]"
Manyahe nagrereklamo na nanamayan pag inom nu Diphenhydramine.,"[(46, 61, 'DRUG'), (24, 33, 'ADE')]"
"Sabi da, manget ang ulu nu epekto nu Ampicillin (as sodium) + Sulbactam (as sodium).","[(37, 83, 'DRUG'), (9, 23, 'ADE')]"
Namayan ako nu may sukar pagkatapos inom ko nu Cefaclor(as monohydrate).,"[(47, 71, 'DRUG'), (15, 24, 'ADE')]"
"Si nanay may madinayaw an kita katapos inom na nu Ascorbic Acid + dl-Alpha Tocopheryl Acetate 
(Vitamin E).","[(50, 107, 'DRUG'), (13, 30, 'ADE')]"
Naramdaman ko an manget an kalamnan matapos gamitin an Phenylephrine Hydrochloride + Chlorpheniramine Maleate.,"[(55, 109, 'DRUG'), (17, 35, 'ADE')]"
Manyahe nagrereklamo na nangayakay pag inom nu Ibuprofen.,"[(47, 56, 'DRUG'), (24, 34, 'ADE')]"
"Pagkatapos ko gamiten an Sodium Ascorbate, nag-aramak nu madilim magdiges.","[(25, 41, 'DRUG'), (57, 73, 'ADE')]"
"Nu matapos ko inom an Zinc oxide + Calamine, napa-manuka ako.","[(22, 43, 'DRUG'), (50, 56, 'ADE')]"
"Nu matapos ko inom an Ampicillin (as trihydrate), napa-madin maturog ako.","[(22, 48, 'DRUG'), (55, 68, 'ADE')]"
Si nanay may nanamayan katapos inom na nu Multivitamins + Lysine.,"[(42, 64, 'DRUG'), (13, 22, 'ADE')]"
Naramdaman ko an manget an kalamnan matapos gamitin an Tamsulosin Hydrochloride.,"[(55, 79, 'DRUG'), (17, 35, 'ADE')]"
Namayan ako nu manget ang ulu pagkatapos inom ko nu 2% Chlorhexidine In 70% Alcohol.,"[(52, 83, 'DRUG'), (15, 29, 'ADE')]"
Na-experiensya ko an madilim magdiges pagkatapos nu Imipenem+Cilastatin (as sodium).,"[(52, 83, 'DRUG'), (21, 37, 'ADE')]"
Naramdaman ko an madinayaw an kita matapos gamitin an Diosmin+Hesperidin.,"[(54, 72, 'DRUG'), (17, 34, 'ADE')]"
An nagnginingisi ay epekto nu Trimetazidine Dihydrohcloride.,"[(30, 59, 'DRUG'), (3, 16, 'ADE')]"
"Sabi da, madinayaw an kita nu epekto nu Voriconazole.","[(40, 52, 'DRUG'), (9, 26, 'ADE')]"
"Sabi da, natuyu an ngiwat nu epekto nu Iron Folic Acid (Vitamin B9).","[(39, 67, 'DRUG'), (9, 25, 'ADE')]"
Namayan ako nu napapanes pagkatapos inom ko nu Isopropyl  Alcohol.,"[(47, 65, 'DRUG'), (15, 24, 'ADE')]"
"Pagkatapos ko gamiten an Thiamine Mononitrate (Vit. B1) +Pyridoxine Hydrochloride (Vit. B6) + Cyanocobalamin (Vit. B12), nag-aramak nu madinayaw an kita.","[(25, 119, 'DRUG'), (135, 152, 'ADE')]"
Manyahe nagrereklamo na madinayaw an kita pag inom nu D-Alpha Tocopherol + Lecithin.,"[(54, 83, 'DRUG'), (24, 41, 'ADE')]"
Na-experiensya ko an natuyu an ngiwat pagkatapos nu Ixazomib (as citrate).,"[(52, 73, 'DRUG'), (21, 37, 'ADE')]"
Na-experiensya ko an nangayakay pagkatapos nu Lercanidipine.,"[(46, 59, 'DRUG'), (21, 31, 'ADE')]"
Manyahe nagrereklamo na may sukar pag inom nu Multivitamins + Minerals + Korean Ginseng + Garlic Extract.,"[(46, 104, 'DRUG'), (24, 33, 'ADE')]"
An madinayaw an tibok ay epekto nu Remimazolam.,"[(35, 46, 'DRUG'), (3, 21, 'ADE')]"
"Dahil nu Vitamin B Complex + Vitamin C, nagkapwa ako nu madilim magdiges.","[(9, 38, 'DRUG'), (56, 72, 'ADE')]"
Namayan ako nu manlalabas pagkatapos inom ko nu Ofloxacin (as hydrochloride).,"[(48, 76, 'DRUG'), (15, 25, 'ADE')]"
"Dahil nu Flugen, nagkapwa ako nu madinayaw an tibok.","[(9, 15, 'DRUG'), (33, 51, 'ADE')]"
"Nu matapos ko inom an Sevelamer (as Carbonate), napa-nanamayan ako.","[(22, 46, 'DRUG'), (53, 62, 'ADE')]"
"Sabi da, manuka nu epekto nu Thiamine Hydrochloride (Vitamin B1) + Pyridoxine Hydrochloride ( Vitamin B6) + Cyanocobalamin ( Vitamin B12).","[(29, 137, 'DRUG'), (9, 15, 'ADE')]"
Manyahe nagrereklamo na madinayaw an tibok pag inom nu Lidocaine (as hydrochloride).,"[(55, 83, 'DRUG'), (24, 42, 'ADE')]"
"Dahil nu Buclizine Hc1 25 Mg; Pyridoxine Hc1 5 Mg; Iron, Elemental
(As Ferrous Fumarate; 76 Mg) 25 Mg;
: Thiamine Mononitrate 10 Mg; Cyanocobalamin 10 Mc, nagkapwa ako nu madin maturog.","[(9, 155, 'DRUG'), (173, 186, 'ADE')]"
"Pagkatapos ko gamiten an Dolutegravir (as sodium) + Lamivudine + Tenofovir
disoproxil fumarate, nag-aramak nu manlalabas.","[(25, 95, 'DRUG'), (111, 121, 'ADE')]"
Naramdaman ko an may sukar matapos gamitin an Pantoprazole (as sodium sesquihydrate).,"[(46, 84, 'DRUG'), (17, 26, 'ADE')]"
Si nanay may may sepu katapos inom na nu Carbocisteine + Sodium Citrate.,"[(41, 71, 'DRUG'), (13, 21, 'ADE')]"
Na-experiensya ko an nangangatal pagkatapos nu Ibuprofen + Phenylephrine Hydrochloride.,"[(47, 86, 'DRUG'), (21, 32, 'ADE')]"
Namayan ako nu natuyu an ngiwat pagkatapos inom ko nu Cefpodoxime ( As Proxetil).,"[(54, 80, 'DRUG'), (15, 31, 'ADE')]"
"Nu matapos ko inom an Thiamine Hydrochloride (Vitamin B1) + Pyridoxine Hydrochloride (Vitamin B6) + Cyanocobalamin (Vitamin B12), napa-madinayaw an tibok ako.","[(22, 128, 'DRUG'), (135, 153, 'ADE')]"
"Sabi da, may katikati nu epekto nu Lidocaine + Prilocaine.","[(35, 57, 'DRUG'), (9, 21, 'ADE')]"
Namayan ako nu madilim magdiges pagkatapos inom ko nu Mometasone Furoate (as monohydrate).,"[(54, 89, 'DRUG'), (15, 31, 'ADE')]"
"Sabi da, may sukar nu epekto nu Ranibizumab.","[(32, 43, 'DRUG'), (9, 18, 'ADE')]"
Manyahe nagrereklamo na madinayaw an kita pag inom nu Dextromethorphan Hydrobromide + Guaifenesin.,"[(54, 97, 'DRUG'), (24, 41, 'ADE')]"
Si nanay may may sepu katapos inom na nu CEFOXITIN (as sodium) + Dextrose.,"[(41, 73, 'DRUG'), (13, 21, 'ADE')]"
"Sabi da, manget ang ulu nu epekto nu Metronidazole (as benzoate).","[(37, 64, 'DRUG'), (9, 23, 'ADE')]"
"Sabi da, nanamayan nu epekto nu Prednisolone + Chlorphenamine Maleate.","[(32, 69, 'DRUG'), (9, 18, 'ADE')]"
Si nanay may manuka katapos inom na nu Optagen.,"[(39, 46, 'DRUG'), (13, 19, 'ADE')]"
"Pagkatapos ko gamiten an Bacitracin/ Polymyxin B Sulfate/ Neomycin, nag-aramak nu may katikati.","[(25, 66, 'DRUG'), (82, 94, 'ADE')]"
An natuyu an ngiwat ay epekto nu Affinity-Purified Antibodies To Human Interferon Gamma.,"[(33, 87, 'DRUG'), (3, 19, 'ADE')]"
Naramdaman ko an namamaga matapos gamitin an Sitagliptin (as phosphate) + Metformin Hydrochloride..,"[(45, 98, 'DRUG'), (17, 25, 'ADE')]"
Manyahe nagrereklamo na madin maturog pag inom nu Ampicillin (as Sodium).,"[(50, 72, 'DRUG'), (24, 37, 'ADE')]"
"Nu matapos ko inom an CALCIUM + CHOLECALCIFEROL (VITAMIN D3), napa-may sepu ako.","[(22, 60, 'DRUG'), (67, 75, 'ADE')]"
Manyahe nagrereklamo na namamaga pag inom nu Raloxifene Hydrochloride.,"[(45, 69, 'DRUG'), (24, 32, 'ADE')]"
Namayan ako nu nagnginingisi pagkatapos inom ko nu Regular Insulin Human (Recombinant DNA).,"[(51, 90, 'DRUG'), (15, 28, 'ADE')]"
An manuka ay epekto nu Urofollitropin.,"[(23, 37, 'DRUG'), (3, 9, 'ADE')]"
Na-experiensya ko an nangangatal pagkatapos nu Eucalyptus Oil.,"[(47, 61, 'DRUG'), (21, 32, 'ADE')]"
Manyahe nagrereklamo na nagnginingisi pag inom nu Ascorbic Acid + Colecalciferol (Vitamin D3) + Zinc.,"[(50, 100, 'DRUG'), (24, 37, 'ADE')]"
Si nanay may napapanes katapos inom na nu Atorvastatin + Perindopril (as arginine) + Amlodipine.,"[(42, 95, 'DRUG'), (13, 22, 'ADE')]"
An namamaga ay epekto nu Ertapenem (As Sodium).,"[(25, 46, 'DRUG'), (3, 11, 'ADE')]"
"Pagkatapos ko gamiten an LOSARTAN POTASSIUM + HYDROCHLOTHIAZIDE, nag-aramak nu madinayaw an kita.","[(25, 63, 'DRUG'), (79, 96, 'ADE')]"
"Dahil nu Cefoxitin sodium, nagkapwa ako nu nangangatal.","[(9, 25, 'DRUG'), (43, 54, 'ADE')]"
"Dahil nu Tobramycin (as Sulfate), nagkapwa ako nu kulang an hangin.","[(9, 32, 'DRUG'), (50, 66, 'ADE')]"
"Nu matapos ko inom an QUETIAPINE (as fumarate), napa-may sepu ako.","[(22, 46, 'DRUG'), (53, 61, 'ADE')]"
Naramdaman ko an nagnginingisi matapos gamitin an Budesonide + Formoterol Fumarate Dihydrate.,"[(50, 92, 'DRUG'), (17, 30, 'ADE')]"
"Pagkatapos ko gamiten an Hydrocortisone (As Sodium Succinate), nag-aramak nu namamaga.","[(25, 61, 'DRUG'), (77, 85, 'ADE')]"
Namayan ako nu manget an kalamnan pagkatapos inom ko nu Azithromycin (As Monohydrate).,"[(56, 85, 'DRUG'), (15, 33, 'ADE')]"
Na-experiensya ko an nanamayan pagkatapos nu Thiamine Hydrochloride( Vitamin B1)+ Pyridoxine Hydrochloride Vitamin B2)+ Cyanocobalamin (Vitamin B12).,"[(45, 148, 'DRUG'), (21, 30, 'ADE')]"
"Pagkatapos ko gamiten an Dolutegravir (as sodium) + Lamivudine + Tenofovir 
Disoproxil Fumarate, nag-aramak nu manuka.","[(25, 96, 'DRUG'), (112, 118, 'ADE')]"
Na-experiensya ko an natuyu an ngiwat pagkatapos nu Atorvastatin (as calcium).,"[(52, 77, 'DRUG'), (21, 37, 'ADE')]"
Naramdaman ko an may sepu matapos gamitin an Losartan Potassium + Amlodipine (As Besilate).,"[(45, 90, 'DRUG'), (17, 25, 'ADE')]"
"Nu matapos ko inom an Oxantel Embonate + Pyrantel Embonate, napa-may katikati ako.","[(22, 58, 'DRUG'), (65, 77, 'ADE')]"
"Dahil nu Aprepitant, nagkapwa ako nu nangangatal.","[(9, 19, 'DRUG'), (37, 48, 'ADE')]"
"Sabi da, nangangatal nu epekto nu Ceftriaxone (as Sodium).","[(34, 57, 'DRUG'), (9, 20, 'ADE')]"
An nangayakay ay epekto nu Calcium (as Lactate).,"[(27, 47, 'DRUG'), (3, 13, 'ADE')]"
An nanamayan ay epekto nu Ascorbic Acid + Zinc Sulfate monohydrate.,"[(26, 66, 'DRUG'), (3, 12, 'ADE')]"
"Pagkatapos ko gamiten an Iron + Pyridoxine (Vitamin B6) + Cyanocobalamin 
(Vitamin B12) Folic Acid, nag-aramak nu nangayakay.","[(25, 98, 'DRUG'), (114, 124, 'ADE')]"
Si nanay may manlalabas katapos inom na nu OLANZAPINE.,"[(43, 53, 'DRUG'), (13, 23, 'ADE')]"
Namayan ako nu may sukar pagkatapos inom ko nu Dextromethorphan Hbr + Phenylpropanolamine Hydrochloride + Paracetamol.,"[(47, 117, 'DRUG'), (15, 24, 'ADE')]"
An manuka ay epekto nu Netiline.,"[(23, 31, 'DRUG'), (3, 9, 'ADE')]"
"Sabi da, manlalabas nu epekto nu CARVEDILOL.","[(33, 43, 'DRUG'), (9, 19, 'ADE')]"
Si nanay may nanamayan katapos inom na nu Deflazacort.,"[(42, 53, 'DRUG'), (13, 22, 'ADE')]"
"Sabi da, madin maturog nu epekto nu Ferrous Sulfate (as heptahydrate).","[(36, 69, 'DRUG'), (9, 22, 'ADE')]"
Na-experiensya ko an natuyu an ngiwat pagkatapos nu Fluoxetine.,"[(52, 62, 'DRUG'), (21, 37, 'ADE')]"
Naramdaman ko an madinayaw an kita matapos gamitin an Iron + Folic Acid.,"[(54, 71, 'DRUG'), (17, 34, 'ADE')]"
"Namayan ako nu manuka pagkatapos inom ko nu Dolutegravir + Lamivudine + Tenofovir disoproxil 
fumarate.","[(44, 103, 'DRUG'), (15, 21, 'ADE')]"
An nangangatal ay epekto nu Wintergreen Oil + Camphor + Turpentine Oil + Eucalyptus Oil + Menthol +Clove Oil+ Cinnamon Oil.,"[(28, 122, 'DRUG'), (3, 14, 'ADE')]"
Namayan ako nu nangangatal pagkatapos inom ko nu Epinephrine.,"[(49, 60, 'DRUG'), (15, 26, 'ADE')]"
Naramdaman ko an manuka matapos gamitin an Phenylpropanolamine HCl + Paracetamol.,"[(43, 80, 'DRUG'), (17, 23, 'ADE')]"
"Pagkatapos ko gamiten an Norfloxacin, nag-aramak nu may sepu.","[(25, 36, 'DRUG'), (52, 60, 'ADE')]"
"Pagkatapos ko gamiten an Betacin, nag-aramak nu nagnginingisi.","[(25, 32, 'DRUG'), (48, 61, 'ADE')]"
An madilim magdiges ay epekto nu Bendamustine hydrochloride (as monohydrate).,"[(33, 76, 'DRUG'), (3, 19, 'ADE')]"
Si nanay may may sepu katapos inom na nu Benzalkonium Chloride + Cetrimide.,"[(41, 74, 'DRUG'), (13, 21, 'ADE')]"
"Nu matapos ko inom an Exipine, napa-madinayaw an tibok ako.","[(22, 29, 'DRUG'), (36, 54, 'ADE')]"
"Dahil nu Aceite Alcamporado, nagkapwa ako nu nanamayan.","[(9, 27, 'DRUG'), (45, 54, 'ADE')]"
An madin maturog ay epekto nu Ibuprofen (as Sodium Dihydrate) + Paracetamol.,"[(30, 75, 'DRUG'), (3, 16, 'ADE')]"
Naramdaman ko an manget ang ulu matapos gamitin an Clostridium botulinum Type A Toxin.,"[(51, 85, 'DRUG'), (17, 31, 'ADE')]"
An manlalabas ay epekto nu Ropivacaine hydrochloride (as monohydrate).,"[(27, 69, 'DRUG'), (3, 13, 'ADE')]"
Si nanay may natuyu an ngiwat katapos inom na nu Ibuprofen (Orange Flavor).,"[(49, 74, 'DRUG'), (13, 29, 'ADE')]"
"Nu matapos ko inom an Permethrin, napa-nangangatal ako.","[(22, 32, 'DRUG'), (39, 50, 'ADE')]"
"An natuyu an ngiwat ay epekto nu Montelukast (as sodium) + Levocetirizine 
Dihydrochloride.","[(33, 90, 'DRUG'), (3, 19, 'ADE')]"
An nanamayan ay epekto nu Olopatadine Solution (Eye Drops) as hydrochloride.,"[(26, 75, 'DRUG'), (3, 12, 'ADE')]"
"Nu matapos ko inom an L-Asparaginase, napa-may katikati ako.","[(22, 36, 'DRUG'), (43, 55, 'ADE')]"
"Pagkatapos ko gamiten an Isoniazid/ Pyridoxine Hydrochloride, nag-aramak nu manlalabas.","[(25, 60, 'DRUG'), (76, 86, 'ADE')]"
"Sabi da, nagnginingisi nu epekto nu Isopropyl Alcohol + Povidone Iodine.","[(36, 71, 'DRUG'), (9, 22, 'ADE')]"
"Sabi da, nangangatal nu epekto nu Cefuroxime (as axetil ).","[(34, 57, 'DRUG'), (9, 20, 'ADE')]"
"Nu matapos ko inom an Isopropyl Alcohol + Benzalkonium Chloride, napa-kulang an hangin ako.","[(22, 63, 'DRUG'), (70, 86, 'ADE')]"
