text,entities
Ang namaga ay isang epekto ng Lisinopril sabi ng doktor.,"[(30, 40, 'DRUG'), (4, 10, 'ADE')]"
"Nakaramdam ako ng nagtatae matapos uminom ng Hepatitis A Vaccine (Live, Attenuated).","[(45, 83, 'DRUG'), (18, 26, 'ADE')]"
Ang hindi makatulog ay isang epekto ng Capivasertib sabi ng doktor.,"[(39, 51, 'DRUG'), (4, 19, 'ADE')]"
Naranasan ko ang malabo ang paningin pagkatapos kong inumin ang Goserelin Acetate (Equivalent To Goserelin Base).,"[(64, 112, 'DRUG'), (17, 36, 'ADE')]"
kinabahan ang naramdaman ko matapos ang Divalproex Sodium.,"[(40, 57, 'DRUG'), (0, 9, 'ADE')]"
Nagka-natuyo ang bibig ako matapos gamitin ang Ascorbic Acid + Zinc + Cholecalciferol.,"[(47, 85, 'DRUG'), (6, 22, 'ADE')]"
Naranasan ko ang nasusuka pagkatapos kong inumin ang Methylprednisolone.,"[(53, 71, 'DRUG'), (17, 25, 'ADE')]"
Si nanay ay nakaranas ng hindi makadumi pagkatapos uminom ng Pomalidomide.,"[(61, 73, 'DRUG'), (25, 39, 'ADE')]"
"Dahil sa Potassium Iodide + Sodium Iodide, ako ay nakaramdam ng kinabahan.","[(9, 41, 'DRUG'), (64, 73, 'ADE')]"
"Simula nang ininom ko ang Prednisolone + Chlorphenamine Maleate, palagi akong sumakit ang kalamnan.","[(26, 63, 'DRUG'), (78, 98, 'ADE')]"
nasusuka ang naramdaman ko matapos ang Sitagliptin (as phosphate) + Metformin Hydrochloride..,"[(39, 92, 'DRUG'), (0, 8, 'ADE')]"
"Pagkatapos uminom ng Amikacin, ako'y naging hindi makatulog.","[(21, 29, 'DRUG'), (44, 59, 'ADE')]"
Ang malabo ang paningin ay isang epekto ng Ketoconazole + Clobetasol propionate + Neomycin sabi ng doktor.,"[(43, 90, 'DRUG'), (4, 23, 'ADE')]"
Naranasan ko ang nanginginig pagkatapos kong inumin ang Guiafenesin + Salbutamol (as Sulfate).,"[(56, 93, 'DRUG'), (17, 28, 'ADE')]"
"Pagkatapos uminom ng Multivitamins + Mineral + Buclizine, ako'y naging nahirapang huminga.","[(21, 56, 'DRUG'), (71, 89, 'ADE')]"
Nagka-natuyo ang bibig ako matapos gamitin ang Risedronate Sodium.,"[(47, 65, 'DRUG'), (6, 22, 'ADE')]"
Nagka-natuyo ang bibig ako matapos gamitin ang Fenoterol hydrochloride + ipratropium bromide.,"[(47, 92, 'DRUG'), (6, 22, 'ADE')]"
Naranasan ko ang nagtatae pagkatapos kong inumin ang Phenylpropanolamine Hydrochloride+ Brompheniramine Maleate.,"[(53, 111, 'DRUG'), (17, 25, 'ADE')]"
"Simula nang ininom ko ang Foxin, palagi akong malabo ang paningin.","[(26, 31, 'DRUG'), (46, 65, 'ADE')]"
Nakaramdam ako ng nabalisa matapos uminom ng Hydroxyethyl Starch 130/0.4.,"[(45, 72, 'DRUG'), (18, 26, 'ADE')]"
nahilo ang naramdaman ko matapos ang Salbutamol (as sulfate) + Guaifenesin + Bromhexine Hydrochloride.,"[(37, 101, 'DRUG'), (0, 6, 'ADE')]"
"Simula nang ininom ko ang Enoxaparin (as Sodium), palagi akong hindi makadumi.","[(26, 48, 'DRUG'), (63, 77, 'ADE')]"
"Dahil sa Benzylpenicillin sodium, ako ay nakaramdam ng sumakit ang kalamnan.","[(9, 32, 'DRUG'), (55, 75, 'ADE')]"
Si nanay ay nakaranas ng nagtatae pagkatapos uminom ng Methoxy Polyethylene Glycol-Epoetin Beta.,"[(55, 95, 'DRUG'), (25, 33, 'ADE')]"
Naranasan ko ang nahilo pagkatapos kong inumin ang Phytomenadione (Vitamin K1).,"[(51, 78, 'DRUG'), (17, 23, 'ADE')]"
nilagnat ang naramdaman ko matapos ang Diphenhydramine hydrochloride.,"[(39, 68, 'DRUG'), (0, 8, 'ADE')]"
kinabahan ang naramdaman ko matapos ang Camellia sinensis (L.) Kuntze Leaves.,"[(40, 76, 'DRUG'), (0, 9, 'ADE')]"
Naranasan ko ang nilamig pagkatapos kong inumin ang Piperacillin as (sodium) + Tazobactam (as sodium).,"[(52, 101, 'DRUG'), (17, 24, 'ADE')]"
"Pagkatapos uminom ng Sitagliptin (as Phosphate), ako'y naging nagkapantal.","[(21, 47, 'DRUG'), (62, 73, 'ADE')]"
Si nanay ay nakaranas ng kinabahan pagkatapos uminom ng Cerebrolysin.,"[(56, 68, 'DRUG'), (25, 34, 'ADE')]"
Nagka-hindi makadumi ako matapos gamitin ang Vitamin B1 +B6 +B12.,"[(45, 64, 'DRUG'), (6, 20, 'ADE')]"
"Dahil sa Clindamycin Phosphate + Tretinoin, ako ay nakaramdam ng nahilo.","[(9, 42, 'DRUG'), (65, 71, 'ADE')]"
Nakaramdam ako ng nabalisa matapos uminom ng Iodine (As Iohexol).,"[(45, 64, 'DRUG'), (18, 26, 'ADE')]"
Marami ang nagsabing sumakit ang ulo ang epekto ng NEOSTIGMINE METHYLSULFATE.,"[(51, 76, 'DRUG'), (21, 36, 'ADE')]"
"Ang kinabahan ay isang epekto ng Ammonium Carbonate + Strong Ammonia Water 
(Aromatic Spirit of Ammonia) sabi ng doktor.","[(33, 104, 'DRUG'), (4, 13, 'ADE')]"
"Simula nang ininom ko ang Rotavirus Vaccine, Live, palagi akong nahirapang huminga.","[(26, 49, 'DRUG'), (64, 82, 'ADE')]"
nanghina ang naramdaman ko matapos ang Multivitamins+Dextrose.,"[(39, 61, 'DRUG'), (0, 8, 'ADE')]"
Nakaramdam ako ng malabo ang paningin matapos uminom ng Tranexamic Acid.,"[(56, 71, 'DRUG'), (18, 37, 'ADE')]"
"Pagkatapos uminom ng Epirubicin (as hydrochloride), ako'y naging hindi makatulog.","[(21, 50, 'DRUG'), (65, 80, 'ADE')]"
Marami ang nagsabing nilamig ang epekto ng Milrinone (as lactate).,"[(43, 65, 'DRUG'), (21, 28, 'ADE')]"
"Nakaramdam ako ng sumakit ang kalamnan matapos uminom ng Teneligliptin (as Hemipentahydrobromide hydrate) 
Tenglyn.","[(57, 115, 'DRUG'), (18, 38, 'ADE')]"
"Simula nang ininom ko ang Cetirizine Hydrochloride, palagi akong nabalisa.","[(26, 50, 'DRUG'), (65, 73, 'ADE')]"
"Dahil sa Lactobacillus gasseri + Lactobacillus rhamnosus, ako ay nakaramdam ng sumakit ang ulo.","[(9, 56, 'DRUG'), (79, 94, 'ADE')]"
Marami ang nagsabing nanginginig ang epekto ng Multivitamins + Silymarin.,"[(47, 72, 'DRUG'), (21, 32, 'ADE')]"
Naranasan ko ang nabalisa pagkatapos kong inumin ang Atorvastatin (As Calcium).,"[(53, 78, 'DRUG'), (17, 25, 'ADE')]"
Naranasan ko ang nagtatae pagkatapos kong inumin ang Cefixime As Trihydrate.,"[(53, 75, 'DRUG'), (17, 25, 'ADE')]"
"Simula nang ininom ko ang Tetanus Toxoid, palagi akong namaga.","[(26, 40, 'DRUG'), (55, 61, 'ADE')]"
Nakaramdam ako ng nagsuka matapos uminom ng Vitamin C (as Ascorbate) + Grapeseed Extract + Citrus Bioflavonoids Complex + L-Glutathione + Alpha-Lipoic Acid.,"[(44, 155, 'DRUG'), (18, 25, 'ADE')]"
Si nanay ay nakaranas ng nilagnat pagkatapos uminom ng Alphanine SD 500 IU.,"[(55, 74, 'DRUG'), (25, 33, 'ADE')]"
Si nanay ay nakaranas ng malabo ang paningin pagkatapos uminom ng Dopacard.,"[(66, 74, 'DRUG'), (25, 44, 'ADE')]"
"Dahil sa CALCITRIOL, ako ay nakaramdam ng nahirapang huminga.","[(9, 19, 'DRUG'), (42, 60, 'ADE')]"
Nagka-sumakit ang kalamnan ako matapos gamitin ang Prasugrel (as Hydrochloride).,"[(51, 79, 'DRUG'), (6, 26, 'ADE')]"
Si nanay ay nakaranas ng hindi makadumi pagkatapos uminom ng Rilpivirine (as Hydrochloride).,"[(61, 91, 'DRUG'), (25, 39, 'ADE')]"
Nagka-nilamig ako matapos gamitin ang Timolol (As Maleate).,"[(38, 58, 'DRUG'), (6, 13, 'ADE')]"
"Dahil sa Sodium Picosulfate+Magnesium Oxide+Citric Acid, ako ay nakaramdam ng nilamig.","[(9, 55, 'DRUG'), (78, 85, 'ADE')]"
"Dahil sa Triptorelin (as embonate), ako ay nakaramdam ng sumakit ang ulo.","[(9, 34, 'DRUG'), (57, 72, 'ADE')]"
Nagka-nagkapantal ako matapos gamitin ang Ceftriaxone (as sodium).,"[(42, 65, 'DRUG'), (6, 17, 'ADE')]"
"Dahil sa Fondaparinux Sodium, ako ay nakaramdam ng nahirapang huminga.","[(9, 28, 'DRUG'), (51, 69, 'ADE')]"
"Pagkatapos uminom ng Cefaclor (As Monohdyrate), ako'y naging nanghina.","[(21, 46, 'DRUG'), (61, 69, 'ADE')]"
Marami ang nagsabing kinabahan ang epekto ng Isosorbide dinitrate.,"[(45, 65, 'DRUG'), (21, 30, 'ADE')]"
"Dahil sa HYDROCORTISONE (AS SODIUM SUCCINATE), ako ay nakaramdam ng hindi makatulog.","[(9, 45, 'DRUG'), (68, 83, 'ADE')]"
"Dahil sa Choline Alfoscerate, ako ay nakaramdam ng nagkapantal.","[(9, 28, 'DRUG'), (51, 62, 'ADE')]"
Nagka-nasusuka ako matapos gamitin ang Camphor+ Menthol+ Dementholised Mint Oil.,"[(39, 79, 'DRUG'), (6, 14, 'ADE')]"
nasusuka ang naramdaman ko matapos ang Rocuronium bromide.,"[(39, 57, 'DRUG'), (0, 8, 'ADE')]"
Si nanay ay nakaranas ng sumakit ang ulo pagkatapos uminom ng Ampicillin (As Sodium) / Sulbactam (As Sodium).,"[(62, 108, 'DRUG'), (25, 40, 'ADE')]"
Nagka-sumakit ang kalamnan ako matapos gamitin ang Colds-Off.,"[(51, 60, 'DRUG'), (6, 26, 'ADE')]"
"Simula nang ininom ko ang Pravastatin Sodium, palagi akong nagkapantal.","[(26, 44, 'DRUG'), (59, 70, 'ADE')]"
Naranasan ko ang nilagnat pagkatapos kong inumin ang Fluticasone.,"[(53, 64, 'DRUG'), (17, 25, 'ADE')]"
"Nakaramdam ako ng nabalisa matapos uminom ng Lidocaine Hydrochloride +
Epinephrine (As Bitartrate),.","[(45, 99, 'DRUG'), (18, 26, 'ADE')]"
"Pagkatapos uminom ng MOMETASONE FUROATE, ako'y naging nanginginig.","[(21, 39, 'DRUG'), (54, 65, 'ADE')]"
"Dahil sa Multivitamins + Lecithin (see reverse for formulation), ako ay nakaramdam ng nagtatae.","[(9, 63, 'DRUG'), (86, 94, 'ADE')]"
"Simula nang ininom ko ang Phenylpropanolamine 
Hydrochloride Chlorpheniramine Maleate + Paracetamol, palagi akong nagsuka.","[(26, 100, 'DRUG'), (115, 122, 'ADE')]"
Nagka-nanghina ako matapos gamitin ang 5.4% Amino Acids.,"[(39, 55, 'DRUG'), (6, 14, 'ADE')]"
Marami ang nagsabing nanginginig ang epekto ng Buclizine hydrochloride + Vitamin B-Complex + Iron.,"[(47, 97, 'DRUG'), (21, 32, 'ADE')]"
"Pagkatapos uminom ng Heparin Sodium + Allium cepa L. (Onion) Bulb 
Allantoin, ako'y naging namaga.","[(21, 77, 'DRUG'), (92, 98, 'ADE')]"
Nakaramdam ako ng nahirapang huminga matapos uminom ng Candesartan cilexetil + Hydrochlorothiazide.,"[(55, 98, 'DRUG'), (18, 36, 'ADE')]"
"Dahil sa Metformin Hydrochloride + Gliclazide, ako ay nakaramdam ng hindi makadumi.","[(9, 45, 'DRUG'), (68, 82, 'ADE')]"
"Pagkatapos uminom ng Solu-Cortef, ako'y naging kinabahan.","[(21, 32, 'DRUG'), (47, 56, 'ADE')]"
"Pagkatapos uminom ng Telmisartan/Hydrochlorothiazide, ako'y naging namaga.","[(21, 52, 'DRUG'), (67, 73, 'ADE')]"
"Pagkatapos uminom ng Docetaxel, ako'y naging nagsuka.","[(21, 30, 'DRUG'), (45, 52, 'ADE')]"
sumakit ang ulo ang naramdaman ko matapos ang Regular Insulin Human (Recombinant DNA).,"[(46, 85, 'DRUG'), (0, 15, 'ADE')]"
Marami ang nagsabing nahirapang huminga ang epekto ng Cefuroxime As Sodium.,"[(54, 74, 'DRUG'), (21, 39, 'ADE')]"
Si nanay ay nakaranas ng nahilo pagkatapos uminom ng Bismuth Subsalicylate.,"[(53, 74, 'DRUG'), (25, 31, 'ADE')]"
Nakaramdam ako ng nagkapantal matapos uminom ng Pregabalin + Methylcobalamin.,"[(48, 76, 'DRUG'), (18, 29, 'ADE')]"
Marami ang nagsabing natuyo ang bibig ang epekto ng Medroxyprogesterone Acetate.,"[(52, 79, 'DRUG'), (21, 37, 'ADE')]"
Si nanay ay nakaranas ng namaga pagkatapos uminom ng Losartan Potassium + Amlodipine (as Besilate).,"[(53, 98, 'DRUG'), (25, 31, 'ADE')]"
"Simula nang ininom ko ang Guaifenesin + Bromhexine Hydrochloride, palagi akong kinabahan.","[(26, 64, 'DRUG'), (79, 88, 'ADE')]"
Ang sumakit ang ulo ay isang epekto ng Multivitamins + Zinc (As Sulfate Monohydrate) sabi ng doktor.,"[(39, 84, 'DRUG'), (4, 19, 'ADE')]"
Nagka-nanghina ako matapos gamitin ang Policresulen+Cinchocaine hydrochloride.,"[(39, 77, 'DRUG'), (6, 14, 'ADE')]"
sumakit ang kalamnan ang naramdaman ko matapos ang Cerebrolysin.,"[(51, 63, 'DRUG'), (0, 20, 'ADE')]"
Nakaramdam ako ng nasusuka matapos uminom ng Isophane Insulin.,"[(45, 61, 'DRUG'), (18, 26, 'ADE')]"
nagkapantal ang naramdaman ko matapos ang Oxacillin (as sodium).,"[(42, 63, 'DRUG'), (0, 11, 'ADE')]"
Naranasan ko ang nagsuka pagkatapos kong inumin ang Esketamine (as hydrochloride).,"[(52, 81, 'DRUG'), (17, 24, 'ADE')]"
Marami ang nagsabing kinabahan ang epekto ng Divalproex Sodium.,"[(45, 62, 'DRUG'), (21, 30, 'ADE')]"
Nagka-sumakit ang kalamnan ako matapos gamitin ang Cabotegravir.,"[(51, 63, 'DRUG'), (6, 26, 'ADE')]"
"Dahil sa Clavoxel, ako ay nakaramdam ng nanghina.","[(9, 17, 'DRUG'), (40, 48, 'ADE')]"
Nagka-nagsuka ako matapos gamitin ang Oxycodone Hydrochloride.,"[(38, 61, 'DRUG'), (6, 13, 'ADE')]"
Nakaramdam ako ng hindi makadumi matapos uminom ng Clindamycin Phosphate + Tretinoin.,"[(51, 84, 'DRUG'), (18, 32, 'ADE')]"
Naranasan ko ang nilamig pagkatapos kong inumin ang Beclometasone Dipropionate + Formoterol Fumarate Dihydrate.,"[(52, 110, 'DRUG'), (17, 24, 'ADE')]"
Marami ang nagsabing malabo ang paningin ang epekto ng Perindopril (as arginine) + Amlodipine (as besilate).,"[(55, 107, 'DRUG'), (21, 40, 'ADE')]"
Ang nilamig ay isang epekto ng Vestadin sabi ng doktor.,"[(31, 39, 'DRUG'), (4, 11, 'ADE')]"
Marami ang nagsabing nahilo ang epekto ng Fluphenazine decanoate.,"[(42, 64, 'DRUG'), (21, 27, 'ADE')]"
"Simula nang ininom ko ang Vildagliptin Metformin HCI, palagi akong nilagnat.","[(26, 52, 'DRUG'), (67, 75, 'ADE')]"
"Pagkatapos uminom ng Menthol Crystals + Methyl Salicylate + Eucalyptus Oil, ako'y naging kinabahan.","[(21, 74, 'DRUG'), (89, 98, 'ADE')]"
Nakaramdam ako ng hindi makatulog matapos uminom ng Metformin Hydrochloride + Glibenclamide.,"[(52, 91, 'DRUG'), (18, 33, 'ADE')]"
"Dahil sa Ascorbic Acid + dl-Alpha Tocopheryl Acetate 
(Vitamin E), ako ay nakaramdam ng kinabahan.","[(9, 66, 'DRUG'), (89, 98, 'ADE')]"
"Simula nang ininom ko ang Lincomycin Hydrochloride + Gentamicin Sulfate + 
Bromhexine Hydrochloride (Vet.), palagi akong nabalisa.","[(26, 106, 'DRUG'), (121, 129, 'ADE')]"
Naranasan ko ang natuyo ang bibig pagkatapos kong inumin ang Silver Nitrate.,"[(61, 75, 'DRUG'), (17, 33, 'ADE')]"
"nahirapang huminga ang naramdaman ko matapos ang Human Papillomavirus Vaccine [Types 16 and 18] 
(Recombinant, adjuvanted, adsorbed).","[(49, 133, 'DRUG'), (0, 18, 'ADE')]"
Nakaramdam ako ng nilamig matapos uminom ng Amino Acids + Multiviatmins + Minerals.,"[(44, 82, 'DRUG'), (18, 25, 'ADE')]"
Nakaramdam ako ng kinabahan matapos uminom ng Norethisterone + Ethinylestradiol.,"[(46, 79, 'DRUG'), (18, 27, 'ADE')]"
"Dahil sa Ferrous. Fumarate + Riboflavin (Vitamin B2) + 
Cyanocobalamin (Vitamin B12) + Folic Acid, ako ay nakaramdam ng sumakit ang kalamnan.","[(9, 98, 'DRUG'), (121, 141, 'ADE')]"
Si nanay ay nakaranas ng sumakit ang kalamnan pagkatapos uminom ng Candesartan (as cilexetil).,"[(67, 93, 'DRUG'), (25, 45, 'ADE')]"
Marami ang nagsabing nagsuka ang epekto ng Doxurubicin Hydrochloride.,"[(43, 68, 'DRUG'), (21, 28, 'ADE')]"
"Simula nang ininom ko ang Paroxetine (as Hydrochloride), palagi akong sumakit ang kalamnan.","[(26, 55, 'DRUG'), (70, 90, 'ADE')]"
"Dahil sa Isopropyl Alcohol + Ethyl Alcohol, ako ay nakaramdam ng nagkapantal.","[(9, 42, 'DRUG'), (65, 76, 'ADE')]"
"Pagkatapos uminom ng Sitagliptin, ako'y naging nabalisa.","[(21, 32, 'DRUG'), (47, 55, 'ADE')]"
Si nanay ay nakaranas ng hindi makadumi pagkatapos uminom ng Tropisetron (as Hydrochloride).,"[(61, 91, 'DRUG'), (25, 39, 'ADE')]"
"Pagkatapos uminom ng Luspatercept, ako'y naging nilamig.","[(21, 33, 'DRUG'), (48, 55, 'ADE')]"
Nagka-nabalisa ako matapos gamitin ang 5% Dextrose in 0.45% Sodium Chloride.,"[(39, 75, 'DRUG'), (6, 14, 'ADE')]"
"Pagkatapos uminom ng MOMETASONE  FUROATE, ako'y naging nagsuka.","[(21, 40, 'DRUG'), (55, 62, 'ADE')]"
"Simula nang ininom ko ang Esomeprazole (as Sodium), palagi akong sumakit ang ulo.","[(26, 50, 'DRUG'), (65, 80, 'ADE')]"
"nahirapang huminga ang naramdaman ko matapos ang Rifampicin + Isoniazid + Pyrazinamide + Ethambutol 
НСІ.","[(49, 105, 'DRUG'), (0, 18, 'ADE')]"
"Pagkatapos uminom ng Warfarin sodium, ako'y naging sumakit ang kalamnan.","[(21, 36, 'DRUG'), (51, 71, 'ADE')]"
"Dahil sa Thiamine mononitrate (Vitamin B1) + Pyridoxine hydrochloride (Vitamin B6) + Cyanocobalamin (Vitamin B12) + 
Lysine hydrochloride + Iron, ako ay nakaramdam ng namaga.","[(9, 145, 'DRUG'), (168, 174, 'ADE')]"
nabalisa ang naramdaman ko matapos ang Isophane Insulin Human (Recombinant DNA).,"[(39, 79, 'DRUG'), (0, 8, 'ADE')]"
"Simula nang ininom ko ang Salbutamol (as sulfate) + Bromhexine hydrochloride + 
Guaifenesin, palagi akong nasusuka.","[(26, 92, 'DRUG'), (107, 115, 'ADE')]"
Marami ang nagsabing nilagnat ang epekto ng Esmolol Hydrochloride.,"[(44, 65, 'DRUG'), (21, 29, 'ADE')]"
Naranasan ko ang nahirapang huminga pagkatapos kong inumin ang Dabrafenib (As Mesilate).,"[(63, 87, 'DRUG'), (17, 35, 'ADE')]"
"Simula nang ininom ko ang Cefaclor, palagi akong nagtatae.","[(26, 34, 'DRUG'), (49, 57, 'ADE')]"
Si nanay ay nakaranas ng kinabahan pagkatapos uminom ng Hyoscine N-Butylbromide + Paracetamol.,"[(56, 93, 'DRUG'), (25, 34, 'ADE')]"
Naranasan ko ang kinabahan pagkatapos kong inumin ang Piracetam.,"[(54, 63, 'DRUG'), (17, 26, 'ADE')]"
Marami ang nagsabing nagsuka ang epekto ng Adrenaline (As Acid Tartrate).,"[(43, 72, 'DRUG'), (21, 28, 'ADE')]"
Marami ang nagsabing nilagnat ang epekto ng Moxifloxacin hydrochloride.,"[(44, 70, 'DRUG'), (21, 29, 'ADE')]"
Ang natuyo ang bibig ay isang epekto ng Diacerein sabi ng doktor.,"[(40, 49, 'DRUG'), (4, 20, 'ADE')]"
"Simula nang ininom ko ang Erythromycin (as estolate), palagi akong nasusuka.","[(26, 52, 'DRUG'), (67, 75, 'ADE')]"
"Simula nang ininom ko ang Methyl Salicylate + Camphor + Menthol + Mentha x 
piperita + + Syzygium aromaticum, palagi akong nasusuka.","[(26, 109, 'DRUG'), (124, 132, 'ADE')]"
Si nanay ay nakaranas ng nanginginig pagkatapos uminom ng Hydrochlorthiazide.,"[(58, 76, 'DRUG'), (25, 36, 'ADE')]"
"nahirapang huminga ang naramdaman ko matapos ang Multivitamins + Iron + Lysine Hydrochloride + 
Buclizine Hydrochloride.","[(49, 119, 'DRUG'), (0, 18, 'ADE')]"
"Dahil sa Vitamin B-Complex + Iron + Lysine + Buclizine HCI, ako ay nakaramdam ng hindi makatulog.","[(9, 58, 'DRUG'), (81, 96, 'ADE')]"
Si nanay ay nakaranas ng hindi makadumi pagkatapos uminom ng Calcium Lactate.,"[(61, 76, 'DRUG'), (25, 39, 'ADE')]"
kinabahan ang naramdaman ko matapos ang Fimasartan potassium (as trihydrate).,"[(40, 76, 'DRUG'), (0, 9, 'ADE')]"
nilagnat ang naramdaman ko matapos ang DIBENCOZIDE.,"[(39, 50, 'DRUG'), (0, 8, 'ADE')]"
Ang nagkapantal ay isang epekto ng Phenobarbital sabi ng doktor.,"[(35, 48, 'DRUG'), (4, 15, 'ADE')]"
Nakaramdam ako ng sumakit ang kalamnan matapos uminom ng Ascorbic Acid (as Sodium Ascorbate).,"[(57, 92, 'DRUG'), (18, 38, 'ADE')]"
Marami ang nagsabing nahirapang huminga ang epekto ng Ceftriaxone.,"[(54, 65, 'DRUG'), (21, 39, 'ADE')]"
Ang malabo ang paningin ay isang epekto ng Lidocaine Injection sabi ng doktor.,"[(43, 62, 'DRUG'), (4, 23, 'ADE')]"
"Pagkatapos uminom ng Alpelisib, ako'y naging nilamig.","[(21, 30, 'DRUG'), (45, 52, 'ADE')]"
Ang nilamig ay isang epekto ng CEFTAZIDIME (AS PENTAHYDRATE) sabi ng doktor.,"[(31, 60, 'DRUG'), (4, 11, 'ADE')]"
Nakaramdam ako ng hindi makatulog matapos uminom ng Ascorbic Acid (as Calcium Ascorbate + Sodium Ascorbate).,"[(52, 107, 'DRUG'), (18, 33, 'ADE')]"
Nakaramdam ako ng nagtatae matapos uminom ng Ofloxacin (as hydrochloride).,"[(45, 73, 'DRUG'), (18, 26, 'ADE')]"
"Simula nang ininom ko ang Human Norml Immunoglobulin, palagi akong hindi makatulog.","[(26, 52, 'DRUG'), (67, 82, 'ADE')]"
Si nanay ay nakaranas ng nagsuka pagkatapos uminom ng Tetanus Antitoxin (equine).,"[(54, 80, 'DRUG'), (25, 32, 'ADE')]"
"Simula nang ininom ko ang Aminoral, palagi akong sumakit ang ulo.","[(26, 34, 'DRUG'), (49, 64, 'ADE')]"
"Nagka-hindi makadumi ako matapos gamitin ang Hydrotalcite + Dicycloverine Hydrochloride + 
Simethicone.","[(45, 103, 'DRUG'), (6, 20, 'ADE')]"
nabalisa ang naramdaman ko matapos ang Meclizine hydrochloride.,"[(39, 62, 'DRUG'), (0, 8, 'ADE')]"
nanginginig ang naramdaman ko matapos ang Fluvoxamine (as maleate).,"[(42, 66, 'DRUG'), (0, 11, 'ADE')]"
Nakaramdam ako ng nagtatae matapos uminom ng Metoprolol tartrate + Ivabradine (as hydrochloride).,"[(45, 96, 'DRUG'), (18, 26, 'ADE')]"
"Simula nang ininom ko ang Simvastatin (Reformulated), palagi akong nagkapantal.","[(26, 52, 'DRUG'), (67, 78, 'ADE')]"
Nagka-nanghina ako matapos gamitin ang Dexmedetomidine (as Hydrochloride).,"[(39, 73, 'DRUG'), (6, 14, 'ADE')]"
natuyo ang bibig ang naramdaman ko matapos ang Lactulose Solution.,"[(47, 65, 'DRUG'), (0, 16, 'ADE')]"
"Simula nang ininom ko ang Eicosapentanoic Acid + Docosahexaenoic Acid (see reverse for formulation), palagi akong kinabahan.","[(26, 99, 'DRUG'), (114, 123, 'ADE')]"
nasusuka ang naramdaman ko matapos ang Bromhexine Hydrochlrodie.,"[(39, 63, 'DRUG'), (0, 8, 'ADE')]"
Si nanay ay nakaranas ng sumakit ang ulo pagkatapos uminom ng Cefepime as (Hydrochloride).,"[(62, 89, 'DRUG'), (25, 40, 'ADE')]"
Marami ang nagsabing nilamig ang epekto ng Dequalinium chloride.,"[(43, 63, 'DRUG'), (21, 28, 'ADE')]"
Naranasan ko ang nilamig pagkatapos kong inumin ang Sevoflurane.,"[(52, 63, 'DRUG'), (17, 24, 'ADE')]"
Ang nagkapantal ay isang epekto ng Prasugrel (as hydrochloride) sabi ng doktor.,"[(35, 63, 'DRUG'), (4, 15, 'ADE')]"
nahirapang huminga ang naramdaman ko matapos ang Retinol Palmitate (Vitamin A) + Ascorbic (Vitamin C) + dl-a-Tocopheryl acetate (Vitamin E) + Pyridoxine (Vitamin B6) + Zinc.,"[(49, 172, 'DRUG'), (0, 18, 'ADE')]"
"Simula nang ininom ko ang Glutathione (as sodium), palagi akong nabalisa.","[(26, 49, 'DRUG'), (64, 72, 'ADE')]"
Naranasan ko ang nabalisa pagkatapos kong inumin ang Cassia angustifolia Vahl (Senna Fruits and Leaves).,"[(53, 103, 'DRUG'), (17, 25, 'ADE')]"
Nakaramdam ako ng kinabahan matapos uminom ng Vaccination Device (Vet.).,"[(46, 71, 'DRUG'), (18, 27, 'ADE')]"
"Dahil sa Insulin aspart, ako ay nakaramdam ng sumakit ang ulo.","[(9, 23, 'DRUG'), (46, 61, 'ADE')]"
Ang nilamig ay isang epekto ng L-Asparaginase sabi ng doktor.,"[(31, 45, 'DRUG'), (4, 11, 'ADE')]"
Nakaramdam ako ng nanghina matapos uminom ng Thiamine Hydrochloride (Vitamin B1) / Pyridoxine Hydrochloride (Vitamin B6)/ Cyanocobalamin (Vitamin B12).,"[(45, 150, 'DRUG'), (18, 26, 'ADE')]"
nabalisa ang naramdaman ko matapos ang Filgrastim.,"[(39, 49, 'DRUG'), (0, 8, 'ADE')]"
"Naranasan ko ang malabo ang paningin pagkatapos kong inumin ang Paracetamol + Phenylpropanolamine (as hydrochloride) +
Chlorpheniramine maleate.","[(64, 144, 'DRUG'), (17, 36, 'ADE')]"
Si nanay ay nakaranas ng namaga pagkatapos uminom ng Ascorbic Acid + Rosa carnina (Rose Hips Fruit).,"[(53, 99, 'DRUG'), (25, 31, 'ADE')]"
Si nanay ay nakaranas ng nilagnat pagkatapos uminom ng Cholecalciferol (Vitamin D3.,"[(55, 82, 'DRUG'), (25, 33, 'ADE')]"
Nagka-nabalisa ako matapos gamitin ang Ketotifen (as hydrogen fumarate).,"[(39, 71, 'DRUG'), (6, 14, 'ADE')]"
Nagka-nilagnat ako matapos gamitin ang Ascorbic Acid + Colecalciferol (Vitamin D3) + Zinc.,"[(39, 89, 'DRUG'), (6, 14, 'ADE')]"
"Simula nang ininom ko ang Butamitate Citrate, palagi akong nagkapantal.","[(26, 44, 'DRUG'), (59, 70, 'ADE')]"
"Marami ang nagsabing nanghina ang epekto ng Diphtheria, Tetanus, Pertussis, Hepatitis B Recombinant and Haemophilus influenza B Tyoe (Hib) Vaccine.","[(44, 146, 'DRUG'), (21, 29, 'ADE')]"
Si nanay ay nakaranas ng nilamig pagkatapos uminom ng Dobutamine (As hydrochloride).,"[(54, 83, 'DRUG'), (25, 32, 'ADE')]"
"Dahil sa Calpress-10, ako ay nakaramdam ng nagtatae.","[(9, 20, 'DRUG'), (43, 51, 'ADE')]"
